customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
8927,Christopher,Turner,Vietnam,67,Female,66833,25,13.0,285.0,43.0,93707.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
9038,Richard,Moore,Czech Republic,55,Male,106420,60,2.0,307.0,22.0,75806.0,961.0,100.0,1000.0,5000.0,500.0,50000.0,1
9889,Kim,Melton,Honduras,51,Female,149892,72,28.0,322.0,41.0,97110.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
6896,Joshua,Blanchard,Romania,57,Male,28450,71,27.0,162.0,43.0,95933.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
4038,Christina,Combs,Antigua and Barbuda,33,Female,148595,62,1.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
5838,Michelle,Robles,Belgium,22,Male,148634,64,23.0,228.0,50.0,85307.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
2880,David,Myers,Tonga,22,Male,47751,5,34.0,314.0,37.0,96326.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
8407,Ashley,Lucas,Chile,38,Female,94081,33,17.0,271.0,48.0,89050.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
5172,Joseph,Wilson,Senegal,19,Male,141457,54,35.0,271.0,40.0,94146.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
3776,Monica,Powers,Guyana,47,Female,92630,60,27.0,314.0,43.0,95750.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
5244,Sabrina,Ingram,Kyrgyz Republic,27,Male,72598,5,37.0,97.0,17.0,67887.0,913.0,99.0,999.0,4997.0,500.0,49999.0,1
5030,Dylan,Phillips,Tokelau,25,Male,21359,69,19.0,249.0,49.0,85968.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
5551,Dawn,Welch,Guernsey,46,Male,54085,50,24.0,97.0,28.0,95966.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
2394,Cassidy,Gomez,San Marino,32,Male,23823,9,23.0,220.0,50.0,85790.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
5525,Emily,White,Fiji,40,Female,126295,65,36.0,112.0,22.0,82272.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
1041,Austin,Simmons,Finland,79,Male,75946,55,36.0,343.0,28.0,90883.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
3388,Jeffrey,Alvarez,Andorra,76,Female,53022,71,8.0,228.0,39.0,93874.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
5360,John,Harris,Costa Rica,59,Female,52692,7,25.0,170.0,45.0,94129.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
2018,Cynthia,Rodriguez,Christmas Island,54,Female,51283,50,23.0,177.0,46.0,92461.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
5710,Stacy,Farmer,Guyana,68,Male,38555,36,37.0,206.0,37.0,94028.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
2333,Tyler,Terry,Yemen,22,Male,138077,62,28.0,271.0,47.0,89285.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
8104,Paul,Wright,Zimbabwe,69,Female,143538,22,22.0,264.0,49.0,86430.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
5976,Karen,Peterson,Burundi,40,Male,125200,6,2.0,97.0,6.0,23067.0,429.0,67.0,843.0,4690.0,494.0,49019.0,1
3392,Sharon,Marsh,Heard Island and McDonald Islands,19,Female,107067,10,22.0,141.0,40.0,98915.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
9089,Melissa,Willis,Mauritius,40,Female,24289,75,38.0,264.0,36.0,93340.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,1
5937,James,Ross,Nepal,63,Female,71972,50,39.0,351.0,21.0,77553.0,964.0,100.0,1000.0,5000.0,500.0,50000.0,1
5518,Kelsey,Valenzuela,Maldives,64,Female,57880,54,18.0,112.0,32.0,98477.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
4377,Pamela,Perkins,Western Sahara,76,Male,79995,31,18.0,358.0,34.0,99402.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
8315,Lisa,Williams,Seychelles,19,Female,86182,59,19.0,90.0,26.0,92421.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
9089,Melissa,Willis,Mauritius,40,Female,24289,58,17.0,170.0,43.0,94920.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
3388,Jeffrey,Alvarez,Andorra,76,Female,53022,7,10.0,206.0,41.0,94176.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
9138,Brian,Cox,British Virgin Islands,54,Female,78339,51,33.0,249.0,44.0,92076.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
7822,Ariel,Yang,Bosnia and Herzegovina,71,Female,41195,13,2.0,104.0,8.0,32187.0,564.0,81.0,930.0,4864.0,499.0,49668.0,1
8490,April,Martin,Luxembourg,25,Female,126272,8,30.0,322.0,40.0,97370.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
5937,James,Ross,Nepal,63,Female,71972,31,22.0,90.0,26.0,93222.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
6055,John,Schmidt,Belarus,30,Female,29349,31,34.0,235.0,43.0,92732.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
8383,Sarah,Jones,Cameroon,70,Male,67415,58,4.0,300.0,28.0,86319.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
6552,Cody,Taylor,Hungary,46,Male,55651,14,14.0,133.0,34.0,98206.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
9518,Rebecca,King,South Georgia and the South Sandwich Islands,53,Male,43067,39,33.0,141.0,34.0,96690.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
6842,Anthony,White,New Caledonia,46,Male,46745,18,16.0,220.0,48.0,88540.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
1176,Tammy,Robinson,Yemen,32,Male,118477,75,9.0,322.0,33.0,94906.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
3608,Vickie,Mccormick,Cape Verde,34,Male,116279,40,2.0,336.0,17.0,63761.0,893.0,98.0,998.0,4995.0,500.0,49999.0,1
4290,James,Collier,Liechtenstein,63,Male,108716,47,11.0,213.0,43.0,93277.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
9909,Adam,Ramos,Korea,78,Male,40674,38,34.0,206.0,42.0,93838.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
4044,Katelyn,Sanders,Tuvalu,27,Female,79179,53,7.0,307.0,32.0,92971.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
4413,Cindy,Mahoney,South Georgia and the South Sandwich Islands,22,Female,107186,60,34.0,256.0,42.0,93050.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
4528,Michael,Gilbert,Malawi,21,Male,26630,51,27.0,213.0,48.0,87913.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
2081,Amy,White,Tanzania,72,Male,63663,48,37.0,148.0,29.0,91343.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
1056,Richard,Cook,Benin,18,Female,96297,71,34.0,206.0,42.0,93838.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
3226,Ruben,Mitchell,Armenia,32,Male,114612,62,29.0,119.0,32.0,98052.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
1839,James,Lopez,Guam,26,Male,29981,62,12.0,322.0,37.0,97165.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
9798,Travis,Mack,Senegal,36,Male,99174,35,2.0,220.0,27.0,83305.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
3334,Bryan,Garcia,Bulgaria,51,Male,49970,30,24.0,249.0,50.0,85377.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
9981,Mariah,Choi,Indonesia,33,Female,124982,63,17.0,191.0,46.0,91242.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
5548,Kari,Schmidt,Cape Verde,21,Male,24630,25,22.0,235.0,50.0,85114.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
5356,Kara,Pierce,Ukraine,26,Female,133476,68,6.0,365.0,18.0,71112.0,933.0,99.0,999.0,4998.0,500.0,50000.0,1
1432,Rachel,Pacheco,Saint Barthelemy,39,Male,109061,69,11.0,170.0,38.0,96298.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
8998,Chad,Jones,Philippines,42,Male,61657,37,28.0,97.0,27.0,93459.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
3306,Kelly,Blackwell,Cayman Islands,52,Male,115073,8,10.0,336.0,32.0,94955.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
9036,Sara,Hooper,Maldives,26,Male,121486,13,32.0,271.0,44.0,92482.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
3221,John,Lopez,Turks and Caicos Islands,37,Female,37536,49,16.0,220.0,48.0,88540.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
2839,Shirley,Thomas,Israel,22,Male,136694,61,39.0,271.0,34.0,92173.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,1
4038,Christina,Combs,Antigua and Barbuda,33,Female,148595,60,30.0,264.0,46.0,90180.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
9611,Casey,Sampson,Nigeria,80,Female,52116,44,36.0,126.0,26.0,88472.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
5899,William,Thomas,French Southern Territories,43,Female,94126,17,9.0,271.0,39.0,94345.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
7493,Abigail,Freeman,Bangladesh,18,Female,65669,45,10.0,300.0,38.0,95700.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
3306,Kelly,Blackwell,Cayman Islands,52,Male,115073,61,36.0,285.0,38.0,94709.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
7801,James,Clarke,Belize,59,Male,81771,45,14.0,162.0,40.0,96837.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
5796,Mary,Austin,Haiti,54,Female,20160,56,36.0,155.0,32.0,94189.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
3052,Jennifer,Gomez,Greece,59,Male,114649,63,33.0,271.0,43.0,93196.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
4337,Jeremiah,Frazier,Algeria,57,Female,53577,7,3.0,358.0,14.0,56607.0,836.0,97.0,994.0,4986.0,500.0,49993.0,1
8048,Dominic,Johnson,Gabon,67,Female,140945,79,30.0,220.0,47.0,89723.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
2839,Shirley,Thomas,Israel,22,Male,136694,59,37.0,343.0,27.0,88177.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
3623,Ashley,Duncan,South Georgia and the South Sandwich Islands,53,Female,82951,14,28.0,133.0,36.0,99193.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
3949,Albert,Velez,Solomon Islands,32,Male,24507,30,4.0,126.0,18.0,68092.0,918.0,99.0,999.0,4997.0,500.0,49999.0,1
4042,Chad,Bernard,Cook Islands,18,Male,138250,64,20.0,278.0,48.0,88558.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
3563,Mathew,Smith,Liechtenstein,56,Male,133684,32,32.0,220.0,45.0,91549.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
8303,Ashley,Mcgee,Denmark,45,Male,119298,60,9.0,351.0,27.0,89969.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
6420,Stephen,Holland,Israel,71,Male,76126,60,16.0,365.0,31.0,97411.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
4727,Andrew,Peterson,India,26,Male,128296,35,38.0,90.0,13.0,54883.0,816.0,96.0,992.0,4982.0,500.0,49988.0,1
2542,Guy,Conway,Dominica,51,Male,124389,44,31.0,293.0,43.0,94138.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
2266,Laura,Navarro,Reunion,66,Female,77406,74,29.0,285.0,45.0,91910.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
6719,Cody,Wilson,New Caledonia,49,Male,33514,50,38.0,104.0,17.0,68298.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
8303,Ashley,Mcgee,Denmark,45,Male,119298,36,2.0,300.0,23.0,77703.0,969.0,100.0,1000.0,5000.0,500.0,50000.0,1
1140,Zachary,Coleman,Ireland,50,Male,109312,51,18.0,97.0,27.0,94750.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
7859,Dennis,Freeman,Lithuania,52,Male,22975,14,27.0,119.0,33.0,99150.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
6253,Susan,Delgado,Mayotte,32,Male,73104,51,14.0,307.0,41.0,95861.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
7205,Douglas,Bennett,Palestinian Territory,42,Female,41810,14,27.0,90.0,25.0,91268.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
6429,Renee,Ford,Korea,52,Female,112294,13,13.0,220.0,45.0,91272.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
5212,Kayla,Adams,Saint Martin,62,Male,29296,31,17.0,336.0,38.0,98809.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
3198,Christian,Garcia,Slovenia,39,Female,127327,21,37.0,126.0,25.0,85316.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
2992,Charles,Stephenson,Angola,70,Female,56332,5,29.0,249.0,48.0,88376.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
2880,David,Myers,Tonga,22,Male,47751,78,22.0,278.0,48.0,88352.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
9360,Crystal,Whitaker,Costa Rica,40,Female,47063,78,24.0,177.0,46.0,92536.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
2387,Kathleen,Holmes,Bulgaria,28,Female,41544,69,18.0,220.0,49.0,87043.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
1095,Jason,Johnson,Brazil,29,Male,147173,31,9.0,119.0,25.0,87041.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
1728,Jessica,Morris,Samoa,34,Male,90527,48,39.0,300.0,31.0,90737.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
7738,Bruce,Cisneros,Guatemala,79,Male,98183,13,9.0,126.0,27.0,89636.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
7992,Danielle,Terry,Finland,36,Male,23638,78,8.0,228.0,39.0,93874.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
3388,Jeffrey,Alvarez,Andorra,76,Female,53022,58,13.0,97.0,24.0,87637.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
5483,Debbie,Carson,Myanmar,60,Female,116718,48,9.0,336.0,30.0,93292.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,74,20.0,343.0,38.0,99529.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
3826,Tyrone,Friedman,Fiji,73,Female,127759,6,28.0,162.0,42.0,96193.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
2256,Bonnie,Stein,Fiji,51,Female,45034,55,12.0,278.0,43.0,93610.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
5337,Louis,Rogers,Cote d'Ivoire,51,Male,59917,58,9.0,322.0,33.0,94906.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
5953,Kayla,Kim,Jamaica,80,Female,24683,76,33.0,235.0,44.0,91960.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
5383,Steven,Oliver,United States Virgin Islands,18,Female,131886,69,15.0,314.0,41.0,96507.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
8621,Jacob,Mays,Haiti,80,Female,141244,58,4.0,141.0,21.0,75829.0,959.0,99.0,1000.0,5000.0,500.0,50000.0,1
6978,Pamela,Williams,Slovenia,57,Female,100549,22,5.0,322.0,26.0,85572.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
9038,Richard,Moore,Czech Republic,55,Male,106420,75,39.0,285.0,33.0,91717.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
1644,Dustin,Palmer,Portugal,65,Male,26652,75,16.0,285.0,46.0,91701.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
5518,Kelsey,Valenzuela,Maldives,64,Female,57880,15,40.0,155.0,25.0,83694.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
3052,Jennifer,Gomez,Greece,59,Male,114649,40,16.0,264.0,47.0,89041.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
4780,Jamie,Taylor,Northern Mariana Islands,70,Female,75798,26,30.0,300.0,43.0,94591.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
5845,Ian,Adams,Antigua and Barbuda,48,Male,104001,55,34.0,314.0,37.0,96326.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
3654,Jason,Smith,Pakistan,23,Male,135713,74,23.0,112.0,33.0,99310.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
6253,Susan,Delgado,Mayotte,32,Male,73104,43,1.0,206.0,24.0,77399.0,970.0,100.0,1000.0,5000.0,500.0,50000.0,1
8407,Ashley,Lucas,Chile,38,Female,94081,8,39.0,314.0,29.0,88899.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
5551,Dawn,Welch,Guernsey,46,Male,54085,47,22.0,141.0,40.0,98915.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
3388,Jeffrey,Alvarez,Andorra,76,Female,53022,8,29.0,256.0,47.0,88754.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
6548,Robert,Wagner,Wallis and Futuna,52,Female,43777,72,40.0,199.0,31.0,89999.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
5494,Sara,Perry,Norway,76,Female,117806,11,10.0,104.0,22.0,83282.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
9138,Brian,Cox,British Virgin Islands,54,Female,78339,76,9.0,358.0,25.0,87468.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
5153,Tina,Cunningham,Micronesia,38,Male,135659,8,24.0,104.0,30.0,97964.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
1161,Rodney,Richards,Ecuador,51,Male,83771,17,29.0,97.0,26.0,92242.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
9981,Mariah,Choi,Indonesia,33,Female,124982,78,29.0,220.0,47.0,88827.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
7885,Scott,Garcia,Mauritania,69,Male,116537,29,2.0,249.0,27.0,83631.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
7067,Alexander,Thompson,Philippines,24,Female,122689,16,3.0,365.0,12.0,50362.0,778.0,95.0,988.0,4972.0,500.0,49977.0,1
8195,David,Powell,Cyprus,41,Female,104742,28,20.0,307.0,45.0,93862.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
6719,Cody,Wilson,New Caledonia,49,Male,33514,10,2.0,148.0,18.0,67037.0,915.0,99.0,999.0,4997.0,500.0,49999.0,1
5153,Tina,Cunningham,Micronesia,38,Male,135659,45,28.0,170.0,43.0,95023.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
2992,Charles,Stephenson,Angola,70,Female,56332,78,25.0,249.0,50.0,85678.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
4689,James,Huber,Solomon Islands,34,Female,78318,6,39.0,242.0,35.0,92393.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
6134,Katelyn,Williamson,Denmark,32,Female,69538,25,6.0,235.0,36.0,92919.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,5,33.0,199.0,42.0,93851.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
6695,William,Allen,Comoros,25,Male,100015,72,1.0,170.0,20.0,69292.0,930.0,99.0,999.0,4998.0,500.0,50000.0,1
7219,Antonio,Miller,Guernsey,65,Female,59748,33,39.0,184.0,32.0,91238.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
9611,Casey,Sampson,Nigeria,80,Female,52116,77,24.0,213.0,49.0,86606.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
2523,Gregory,Jones,South Georgia and the South Sandwich Islands,18,Male,73159,31,25.0,90.0,26.0,92748.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
5808,Rose,Brooks,Puerto Rico,47,Male,67780,5,38.0,170.0,31.0,92066.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
3450,Brooke,Wright,Norfolk Island,62,Female,22489,37,31.0,199.0,44.0,92542.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
2410,Nicole,Larson,Belgium,52,Female,58642,33,38.0,365.0,19.0,74225.0,948.0,99.0,1000.0,4999.0,500.0,50000.0,1
6134,Katelyn,Williamson,Denmark,32,Female,69538,47,15.0,126.0,34.0,98416.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
6297,Zachary,Hayes,Jordan,49,Female,121590,73,15.0,329.0,39.0,98100.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
7992,Danielle,Terry,Finland,36,Male,23638,13,25.0,220.0,49.0,86202.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
8251,James,Austin,Trinidad and Tobago,64,Female,58607,72,8.0,206.0,38.0,94279.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
4127,Benjamin,Snow,Bouvet Island (Bouvetoya),27,Female,31945,28,18.0,285.0,47.0,90522.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
4689,James,Huber,Solomon Islands,34,Female,78318,48,16.0,104.0,29.0,95376.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
3126,Kaitlyn,Rodriguez,Sweden,70,Male,60149,9,34.0,184.0,40.0,95308.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
8099,Carolyn,Gutierrez,China,47,Female,87016,23,38.0,278.0,35.0,93315.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
3528,David,Williams,Norfolk Island,39,Female,106376,63,9.0,162.0,34.0,95215.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
6719,Cody,Wilson,New Caledonia,49,Male,33514,43,2.0,90.0,3.0,12734.0,254.0,44.0,628.0,4036.0,462.0,46897.0,1
5153,Tina,Cunningham,Micronesia,38,Male,135659,22,36.0,97.0,18.0,72882.0,939.0,99.0,1000.0,4999.0,500.0,50000.0,1
1014,Charles,Hernandez,Colombia,29,Male,122772,27,2.0,365.0,10.0,41303.0,681.0,89.0,970.0,4937.0,500.0,49904.0,1
4064,Jennifer,Wright,Guinea-Bissau,46,Male,116165,36,24.0,213.0,49.0,86606.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
8046,Sean,Newton,Greenland,68,Female,39940,44,18.0,206.0,48.0,88546.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
9138,Brian,Cox,British Virgin Islands,54,Female,78339,45,36.0,278.0,38.0,94486.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
6978,Pamela,Williams,Slovenia,57,Female,100549,74,28.0,206.0,47.0,89414.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
6482,Robin,White,Iran,28,Female,61792,10,4.0,228.0,32.0,89754.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
1015,Michelle,Robertson,Latvia,42,Female,80843,36,28.0,271.0,47.0,89285.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
8825,Amanda,Williams,Iceland,72,Male,88887,41,17.0,206.0,47.0,89181.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
6751,Nicholas,Davila,Dominican Republic,51,Female,147744,26,39.0,191.0,32.0,91666.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
4413,Cindy,Mahoney,South Georgia and the South Sandwich Islands,22,Female,107186,47,35.0,307.0,36.0,95679.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
6253,Susan,Delgado,Mayotte,32,Male,73104,59,40.0,133.0,21.0,75563.0,957.0,99.0,1000.0,5000.0,500.0,50000.0,1
6580,Amber,Smith,Germany,68,Male,41485,55,23.0,322.0,43.0,96498.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
4259,Leslie,Perez,Uzbekistan,68,Male,114196,76,35.0,336.0,31.0,94270.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
8410,Richard,Mitchell,Denmark,21,Female,90093,16,39.0,112.0,17.0,68013.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
4599,Sarah,Schmidt,Indonesia,45,Female,39669,53,11.0,199.0,41.0,94236.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
6544,Susan,Harper,Solomon Islands,31,Female,99147,48,35.0,235.0,41.0,93322.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
1432,Rachel,Pacheco,Saint Barthelemy,39,Male,109061,49,25.0,264.0,49.0,86774.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
6055,John,Schmidt,Belarus,30,Female,29349,79,39.0,358.0,20.0,73558.0,946.0,99.0,1000.0,4999.0,500.0,50000.0,1
9798,Travis,Mack,Senegal,36,Male,99174,50,13.0,133.0,33.0,97497.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
8104,Paul,Wright,Zimbabwe,69,Female,143538,11,25.0,351.0,36.0,99857.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
5064,Cheryl,Villarreal,Guinea,58,Female,133745,43,23.0,170.0,45.0,93911.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
5438,Krystal,Martin,Czech Republic,32,Female,68162,60,1.0,141.0,15.0,55146.0,826.0,97.0,993.0,4984.0,500.0,49991.0,1
2839,Shirley,Thomas,Israel,22,Male,136694,29,5.0,271.0,33.0,91288.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
1161,Rodney,Richards,Ecuador,51,Male,83771,42,29.0,249.0,48.0,88376.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
2004,Alvin,Hartman,British Indian Ocean Territory (Chagos Archipelago),25,Female,94859,75,11.0,162.0,37.0,96603.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
5162,Michael,Wade,Moldova,32,Male,82739,78,30.0,300.0,43.0,94591.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
7373,Ronald,Cain,Micronesia,54,Female,108086,49,40.0,112.0,15.0,61624.0,874.0,98.0,997.0,4992.0,500.0,49997.0,1
4360,Madison,Hawkins,Japan,48,Female,94834,71,14.0,199.0,45.0,92317.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
1074,Angel,Stein,Afghanistan,19,Female,139434,32,34.0,278.0,41.0,94237.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
2401,Jason,Lawrence,Slovakia (Slovak Republic),63,Female,43734,21,33.0,112.0,27.0,90911.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
8259,Garrett,Livingston,Ecuador,60,Female,41259,68,7.0,271.0,36.0,93772.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
