customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
6887,Patrick,Grant,Wallis and Futuna,62,Male,112436,20,32,1,-146.88253151923018,-235.683827223265,-3223.559253944874,-55025.862431377136,-5626.541736085039,-5426.730107936669,-3964.475193795748,-46224.63758352114,1
5158,Jennifer,Wright,Saint Lucia,66,Female,123505,63,7,19,-52.927500861707145,-56.577369466364544,-187.72051274046956,-4182.039969148099,-3939.903171411487,-3518.704039336558,-4383.143478239392,-45968.09319884708,1
9106,Jennifer,Ritter,Bouvet Island (Bouvetoya),32,Female,45409,19,23,3,-88.37779697753747,-5.853926031566356,-835.4468336750824,-9310.891215954352,-2223.8958345033457,-2003.6299846533573,-4893.306657559588,-42404.792173304915,1
7971,Brian,Jones,Korea,43,Male,148791,63,17,25,11.096845233487679,-112.27815200290314,-1133.6653761402827,-23222.73920478763,-1712.3865423517934,-1656.7682162186384,-5057.3564648160245,-36794.345970275564,1
6930,Justin,Terry,Iceland,64,Male,58072,76,5,25,-74.47131667173748,-86.90960867005423,-180.0747035656562,-6985.990390822107,-3927.480323933435,-3542.8591643818254,-4386.000416594921,-43920.21902579309,1
8234,Steven,Hudson,Fiji,75,Female,36804,37,5,22,-71.34553260247321,-84.22442653305713,-158.3433806517148,-6364.419625607534,-4010.6462333978925,-3612.1791572993798,-4363.438880881309,-44353.41811908887,1
1427,Kaitlin,Rodriguez,Nicaragua,65,Male,147884,16,22,16,11.316062212138759,-105.28484579963657,-1128.9829018755524,-23380.056791854833,-1715.723235725497,-1660.5100668922466,-5056.209819111798,-36764.78370757392,1
4231,Leah,Gomez,Albania,58,Female,89071,35,14,22,1.7506808836298937,-93.46589723233498,-849.6981488638512,-17761.150311231555,-2113.960031755048,-1982.1218584813762,-4926.212468005382,-38290.42311860583,0
7861,William,Klein,Vanuatu,22,Male,42166,26,13,17,-10.910908580108718,-63.35632597296154,-615.5762237185672,-11814.150206843284,-2630.438056340969,-2401.06523878381,-4763.8407689584565,-40958.07357254502,0
2785,Patricia,Valdez,Sri Lanka,66,Female,31506,51,18,11,-19.19115195472669,-22.302480720355465,-726.932601675375,-8169.626782611843,-2436.883449266931,-2184.728849133743,-4825.70605929193,-43128.030496703104,0
2601,Sandra,Rodgers,New Zealand,31,Male,92993,67,19,8,-39.91437289689601,10.851826129673556,-844.6896149466834,-2820.529798862396,-2296.094525074573,-1989.4506064631162,-4872.775634391495,-47049.32957337076,1
4366,Andrea,Adams,Nepal,63,Female,102925,66,39,13,-100.10417182223556,-137.0681818988429,-656.7507779644311,-15184.399963705784,-2504.7971727628033,-2317.5422273681183,-4802.134080792515,-39313.3339970692,0
5413,Aaron,Reed,Antigua and Barbuda,20,Female,96493,9,30,31,-26.557124039003586,-28.837974977979496,-559.8335475957267,-6309.227712246312,-2828.1421317913146,-2520.8307568993773,-4704.671401607251,-44392.48060438824,1
1373,Nicole,Gibson,Cape Verde,34,Male,102866,21,21,31,-4.50568891514142,-53.583735535855595,-801.2728945636225,-14416.207410779776,-2227.3623668269374,-2057.5779200627353,-4890.4962315910525,-39657.63312775806,1
2927,Aaron,Cox,Bolivia,39,Female,125098,45,2,29,-123.57258215962551,-237.8177534297047,-2404.699540596016,-30489.807435012797,-2665.5214427442925,-2656.167041384727,-4746.908186729852,-36219.66406202917,1
6147,John,Tyler,Spain,38,Male,113918,66,7,13,-74.55887394292856,-64.41894526854645,-235.68530873463897,-6771.460287620973,-3744.2182441610266,-3370.789304172985,-4436.707733500007,-44068.40171265519,0
9684,Jerry,Ross,Hungary,21,Male,42125,37,23,9,-29.569168936649387,0.2684753781248723,-812.354739569723,-4836.3279963110535,-2322.084568113686,-2039.6505397522512,-4863.5522831536655,-45468.7361062276,0
7794,Jacqueline,Howard,United Arab Emirates,46,Male,40158,34,12,2,-131.5419394117021,-162.595085285855,-1700.5696300292468,-35926.768557021576,-1585.734348706359,-1606.5524534790188,-5097.576474029876,-36847.10143464187,1
4553,Julia,Choi,Iceland,48,Female,29501,31,31,3,-115.90804336068985,-103.84613709789139,-936.831345326244,-24203.4615023693,-1935.6800244607116,-1861.0173293432524,-4983.075024029502,-36622.41085344278,1
2239,Gregory,Wade,Costa Rica,70,Male,71692,21,6,15,-74.97397676304053,-75.74384931733168,-203.97050120882676,-7008.5035927939325,-3846.2255674870203,-3467.980597863254,-4408.3387738483,-43904.75216602652,1
9610,Jennifer,Williams,Sweden,62,Female,54265,8,9,31,-58.35796795037817,-36.47108108599055,-309.04078495752583,-3902.9748709689547,-3550.9324137280064,-3155.532661329891,-4491.917958661928,-46185.087781043236,1
6147,John,Tyler,Spain,38,Male,113918,55,12,10,-53.13043535718472,-12.707115493015717,-515.767894650322,-2941.8497978456835,-2984.886678559586,-2620.9808759386433,-4658.266617991452,-46950.668156392014,1
3266,Lisa,Grant,New Zealand,34,Female,138928,16,23,7,-46.693561286300934,17.82148480803376,-900.5767488965837,-2062.872325372142,-2218.591786027616,-1908.8592751739354,-4898.099981865787,-47675.580070803786,1
4390,Frederick,Best,Japan,51,Female,106944,69,26,3,-93.74603267278391,-21.869260038175018,-762.5381351083367,-11778.46945601715,-2325.692480572993,-2122.1261847758065,-4859.80568980916,-40977.3537755775,0
4520,Lucas,Howard,Central African Republic,73,Male,51894,45,38,23,-65.40442393792667,-76.6229215410544,-137.30812891910202,-5390.147460581933,-4097.615245520752,-3680.3914474998646,-4340.103532917143,-45056.231517519926,1
5259,Ronald,Brooks,Antigua and Barbuda,43,Female,45299,30,6,18,-65.08772159642147,-68.79234862107889,-157.83493901396872,-5252.956334016442,-4027.5608974353563,-3613.798819585011,-4359.050364534662,-45157.53331005907,0
5284,Roy,Orozco,El Salvador,47,Female,88012,29,38,18,-69.48909756240285,-78.92321837578424,-154.69616239218442,-6005.478019620947,-4028.1763121980166,-3623.9246142658085,-4358.747686438612,-44608.96803347366,0
3515,Claire,Turner,Chad,32,Female,149131,52,38,25,-68.10790090009729,-78.0442461392279,-148.09979214536006,-5780.082647569715,-4054.2954383626447,-3645.2576610019673,-4351.718384927764,-44771.45505575593,1
4766,Felicia,Norman,Lao People's Democratic Republic,48,Male,53487,74,37,5,-142.2257659816868,-259.8375670106131,-3484.8068551347783,-51822.411098347526,-6897.455018829297,-6661.535620203378,-3708.348145160795,-43872.22732314147,1
2278,Cameron,Savage,Venezuela,69,Male,69035,7,3,28,-106.68551513956929,-170.87640277738998,-1044.9816272903126,-18031.863533253018,-1839.3725332012023,-1736.8271633080178,-5016.260807853992,-38194.76199860989,1
3173,Kenneth,Thomas,Senegal,51,Female,147663,11,26,33,-22.766422226343426,-17.237885849069553,-717.1409635417101,-6986.263093570515,-2471.5569011292628,-2202.493109601894,-4815.184479292395,-43920.06295905392,0
6309,Evan,Williams,Rwanda,25,Female,148245,70,20,36,-41.5499531710543,13.85868248132845,-873.401911418332,-2558.1182230357604,-2253.300208151246,-1947.0791740671295,-4886.662125617033,-47264.23983802262,1
7210,Ann,Newman,Monaco,72,Female,86946,77,30,14,-19.377903218411557,-42.09470956097556,-569.7584848122626,-8549.883679277602,-2775.3605545660885,-2498.9611581960003,-4720.098897994103,-42882.61614416973,0
1319,Gary,Bowers,Israel,31,Female,111580,6,36,30,-65.61244654381001,-54.624360887647896,-219.06979552224374,-5066.098209325179,-3822.1182970677587,-3421.3690725208335,-4415.404338955908,-45296.43832454823,0
1788,Jared,Estes,Djibouti,74,Female,99727,26,26,4,-82.39554237598304,-2.79504790021889,-787.4764840814066,-7235.461931991449,-2334.008727958675,-2080.054617689694,-4858.7641004178295,-43749.71208029459,1
6663,Ronald,Ramirez,Grenada,65,Female,110037,7,26,27,7.650361635968428,-98.7962992761866,-1013.9093453620069,-21092.63996112587,-1852.9833030471027,-1769.5452349315576,-5010.993994421384,-37269.2056840022,0
3266,Lisa,Grant,New Zealand,34,Female,138928,61,26,19,13.50730215669539,-120.2557767641106,-1229.4086745910674,-24804.676666041447,-1629.28262467968,-1592.239259424224,-5084.9240191187855,-36531.57904013866,0
8234,Steven,Hudson,Fiji,75,Female,36804,41,6,22,-60.580740864851634,-67.380464665363,-147.45654540207332,-4761.780264094911,-4070.6703545956316,-3647.3287618355525,-4347.476841524709,-45524.9361054955,0
6527,Gary,Freeman,Moldova,35,Male,49309,51,33,9,-70.58945251350413,-29.866081451681534,-409.9846390559017,-5199.7516541745,-3235.153974147618,-2881.2704756024095,-4582.997653219762,-45196.99050805967,1
3090,John,Swanson,Lithuania,54,Male,112279,38,8,22,-41.0334000689827,-52.86098856910856,-253.30435302018745,-4549.0307758466815,-3717.3971161730215,-3317.8437125346636,-4444.702337306691,-45686.37408152213,1
6296,Jesus,Smith,Somalia,19,Male,66412,39,11,1,-150.9319779193649,-258.3533118728993,-3820.175412128568,-63081.769304452726,-8929.13944104405,-8495.454262712825,-3393.487971343755,-53528.80467850541,1
5273,Tabitha,Choi,Namibia,35,Male,89369,43,25,33,-20.31626276813652,-19.189660928738096,-736.9874869842474,-7748.226043751873,-2422.4847092806176,-2166.7101219061924,-4830.419874988831,-43405.161867012146,0
3350,Juan,Hodge,Poland,23,Female,121281,25,4,1,-217.03505424563622,-784.3614146469608,-35278.68558343452,-1963225.0829072157,-2334721.7067041006,-1596181.4527406173,-65486204.729311734,-57318866.38209258,1
4553,Julia,Choi,Iceland,48,Female,29501,30,37,28,-66.43114303760754,-65.7089218978511,-174.86722550089195,-5381.4022557676535,-3966.9224530769634,-3559.3419311928005,-4375.520248547255,-45062.67427511452,0
1550,Nicole,Cantu,United States Virgin Islands,31,Female,59766,28,14,22,1.7506808836298937,-93.46589723233498,-849.6981488638512,-17761.150311231555,-2113.960031755048,-1982.1218584813762,-4926.212468005382,-38290.42311860583,0
5354,Austin,Burgess,Martinique,42,Female,147337,24,18,30,-3.669392181717157,-60.66576204972182,-787.6887356764053,-14885.616115499939,-2247.2364632316567,-2079.8071896192987,-4883.973178956672,-39445.10354586125,1
6887,Patrick,Grant,Wallis and Futuna,62,Male,112436,48,14,3,-107.95345812053512,-69.9872626810247,-765.8596531647743,-19364.188593443083,-2249.011360036806,-2116.5265499952143,-4882.26140846296,-37756.61463053717,0
4424,Rebecca,Jones,Syrian Arab Republic,25,Female,53854,57,10,24,-25.593284642461217,-54.46688933916073,-403.2344201084637,-7109.905726932501,-3228.4644761150435,-2898.8510108203864,-4584.418320572513,-43835.28546483394,0
8584,Michael,Guzman,Equatorial Guinea,27,Female,148455,55,18,28,5.230293940397901,-88.54941685581225,-947.0761607422596,-19668.662572995163,-1950.5233031099701,-1847.9759110854504,-4979.130288348504,-37664.12387589459,0
3332,Curtis,Howard,Cyprus,49,Female,33288,60,37,12,-84.4590659638869,-83.67319211828199,-294.22619440311234,-9516.898115524635,-3522.585171860687,-3198.001115566335,-4498.659753154658,-42278.461121788365,1
1039,Crystal,Middleton,Croatia,35,Female,38268,53,14,14,-17.177215235420885,-42.87253765539867,-602.4833271036473,-9259.421672849634,-2689.831475279605,-2428.4857224608713,-4746.214343632586,-42436.54009334141,1
6624,Bonnie,Harrell,Brunei Darussalam,76,Female,21545,72,28,7,-58.94435857733548,6.821536562644193,-739.3418851207475,-2552.477203073843,-2490.227730739724,-2162.4428833543084,-4811.091036613259,-47268.87732668894,1
3328,Jacqueline,Mathews,North Macedonia,51,Female,73249,33,12,15,-24.26092509293083,-41.416614851777425,-498.34689753193095,-7172.668753421229,-2970.3561828976435,-2661.995633879158,-4661.233733893096,-43792.444303908705,0
9374,Eric,Taylor,Guinea-Bissau,42,Female,111959,47,10,21,-24.32636332118027,-56.66956811950665,-410.27696153016876,-7457.741431978174,-3204.0831716161288,-2880.5473955895995,-4591.498019309147,-43599.34499871052,1
9432,Sydney,Brown,Saint Barthelemy,42,Male,138582,32,34,39,-118.87774688260185,-136.96899932948912,-1122.9412319112926,-26024.619405089947,-1707.4808473797734,-1665.4341775385624,-5058.506875628067,-36381.26273403337,1
2302,Steven,Smith,Guinea,54,Male,64426,14,37,3,-164.30712565929403,-374.9365816307671,-7619.765390341195,-129112.60893425689,-53239.35108315598,-48867.89876306674,-26018.002226067154,-188287.37934485823,0
1577,Benjamin,Garcia,Venezuela,22,Female,28645,10,22,38,-59.31716482737144,21.189363952072362,-933.4237146342093,-2146.2865064416037,-2168.877343532705,-1865.1241928566362,-4914.162983198126,-47605.77354902188,1
3028,Brian,Wilson,Nigeria,49,Female,140644,27,33,35,-73.51436539001122,-32.24298379519236,-413.3973999783455,-5830.584183801244,-3216.890870774203,-2872.449925873242,-4588.186334467027,-44734.9305858912,1
1448,Priscilla,Fletcher,Saudi Arabia,72,Female,145670,17,10,13,-48.21122676818659,-29.77674757426144,-370.95904361259227,-3515.643535327381,-3370.9720245123976,-2984.279507508743,-4543.809566364536,-46490.21171513779,1
6661,Anthony,Hodges,Saint Barthelemy,77,Male,127727,39,36,39,-136.33226943505275,-222.89699214123,-2594.7639480548896,-41947.64471673122,-3177.9321520653266,-3150.6962936413474,-4592.848097971291,-38597.90715257735,0
7767,Colleen,Stafford,Jordan,63,Female,88343,28,19,27,10.925779087796842,-106.36446065080892,-1118.3640083992423,-23125.326482151493,-1727.0866801120428,-1669.1932919400638,-5052.460635280135,-36813.03068255705,1
7576,David,Martin,Turkmenistan,60,Male,85756,41,15,17,-0.6140336213197344,-80.92117465353788,-801.3549916713202,-16515.041090662337,-2207.6271548142226,-2057.4685543581654,-4896.258480061093,-38759.71939447879,0
7364,Jason,Smith,Norway,33,Female,137887,34,35,16,-46.305165576416655,-45.80137325705513,-264.5268682241836,-4027.5661829444325,-3688.814864136969,-3284.5352868819964,-4452.8489492716035,-46087.914524450745,1
8728,Mary,Griffith,Iceland,53,Male,85601,47,38,34,-110.94478257159005,-153.4084757945264,-1006.3771622721208,-20742.481707109826,-1864.6589134186343,-1777.8278815016008,-5007.206836281708,-37360.5610269906,0
6195,Lisa,Sanchez,Malta,29,Female,103203,19,18,9,-33.837060640400495,1.9277549479783964,-785.1703369255345,-3957.5555836786652,-2383.184071964475,-2083.8206063770385,-4844.421537040122,-46142.486858547294,1
6581,Robert,Brown,Uganda,77,Female,45333,13,36,22,-44.8846040392164,-56.64936913709927,-211.98672338324178,-4343.863070116051,-3855.873373240539,-3443.139219028408,-4406.220541648552,-45843.361761753375,1
6080,James,Rodriguez,Yemen,79,Female,44897,10,21,1,-112.6625543212485,-62.56218999998464,-911.3770999740973,-22042.331823364366,-1985.5526858582791,-1894.4447954377893,-4967.106147622471,-37040.32688313708,0
8045,Charles,Nelson,Libyan Arab Jamahiriya,58,Male,42038,70,9,4,-130.6044997180995,-182.97009128423608,-1861.586481662578,-35239.401871773276,-1715.7297760252811,-1737.9085360607403,-5053.317138487604,-36717.80121655152,0
2785,Patricia,Valdez,Sri Lanka,66,Female,31506,68,34,28,-39.25823786924404,-42.003483741080345,-330.0730720079829,-4472.043105511828,-3478.588035296687,-3096.3041498381635,-4512.465348599915,-45745.13750068336,1
9238,Jessica,Michael,Latvia,78,Female,142035,39,23,8,-37.821554653477975,10.710658986080867,-858.9295519550026,-3087.8780691923594,-2268.661916831435,-1968.187412151793,-4881.469529074078,-46832.54601087946,0
9505,Daniel,Morgan,Costa Rica,38,Male,49496,49,13,36,-66.02593323046577,-7.8682067131072095,-590.4307140458546,-3784.8610790537896,-2790.6697187810737,-2454.0509235560403,-4717.050439356448,-46277.661580816864,0
2371,Julian,Gray,Turkmenistan,52,Female,149699,67,37,37,-125.9977894409503,-192.08935622061534,-1810.3420422783345,-31347.256507324055,-1672.4912910442015,-1689.1073299395403,-5068.171622341062,-36258.52471605761,0
9594,Lori,Cook,Ethiopia,55,Female,45782,59,5,15,-85.7387685006621,-100.9818079522641,-304.91226919761056,-9938.431099995889,-3484.403514448267,-3167.37846498976,-4509.478446476336,-42024.07080334501,1
9001,Debra,Barnett,Turkmenistan,22,Male,97509,33,19,5,-68.38925554334828,15.32552054984162,-886.1290837426279,-3423.429728641213,-2220.404075992568,-1928.97032603945,-4896.87336036154,-46563.55587587536,0
3504,Deborah,Jones,Albania,61,Female,28218,8,15,14,-12.359151535922106,-48.74650375286892,-657.1334002607748,-11056.873875426869,-2546.797841959333,-2316.734810606237,-4790.144946450644,-41375.4881573344,0
3504,Deborah,Jones,Albania,61,Female,28218,36,39,6,-153.53352542807437,-339.01398702459267,-5951.477872594681,-88644.37994653574,-28557.801591202555,-26698.957935766946,-6543.399330736924,-89861.83250326804,1
4127,Benjamin,Lamb,Morocco,72,Male,65367,19,20,37,-50.64695310207013,19.256904668838388,-908.1786981929797,-1906.7792329512395,-2209.520327853104,-1898.4957212262143,-4901.109099557783,-47806.78384775233,0
7364,Lisa,Gordon,Macao,37,Female,51107,11,8,4,-139.38704877634686,-229.54154301365548,-2817.4505651097197,-45642.32911202633,-3913.0462282914787,-3844.334149373085,-4385.7379378815385,-40221.787774317585,0
2940,Linda,Jones,Oman,53,Female,108797,45,7,11,-86.72629896462458,-79.96948099126114,-331.8465305387932,-10203.672238590469,-3399.0191998311693,-3091.4428997052996,-4533.96455048857,-41866.79065013508,1
1276,David,Chang,Saint Martin,20,Female,71607,60,34,2,-149.10433170372565,-262.9605869362293,-3834.181583513729,-61225.103542197634,-8994.838830684273,-8578.153765636971,-3386.334166614557,-51669.18909127572,0
4791,Denise,Morgan,China,49,Male,128105,24,31,38,-87.31532798935645,-34.821529718159084,-551.9118033813509,-9659.105315450572,-2804.964496405235,-2538.5382696551405,-4710.6905584038905,-42192.04788159844,1
1739,Adam,Harris,New Caledonia,68,Male,80039,69,20,11,-15.501752593851972,-26.39660262526022,-756.0602483431651,-9489.366579035945,-2364.2248283916565,-2133.259132967103,-4848.2957345271425,-42295.29097800916,1
6624,Bonnie,Harrell,Brunei Darussalam,76,Female,21545,35,23,9,-29.569168936649387,0.2684753781248723,-812.354739569723,-4836.3279963110535,-2322.084568113686,-2039.6505397522512,-4863.5522831536655,-45468.7361062276,1
7896,Stephanie,Moss,Mali,52,Male,80595,26,31,23,-6.626211463618482,-78.8897680533783,-661.3846757306515,-13702.847901969235,-2509.3101621520027,-2308.3843903024936,-4801.115967093981,-39993.52271011974,0
7508,Ashley,Hill,Guyana,50,Female,29071,53,13,23,-4.150437482753958,-81.49361708175131,-713.7097589682458,-14819.458673727146,-2389.4394104798757,-2208.886577773118,-4838.618879892019,-39474.64522674009,1
6439,Robert,Bartlett,Namibia,23,Male,31365,29,13,1,-137.99211272141022,-183.14822211468183,-2131.6093911786033,-42279.953727868815,-2094.0852821523326,-2102.8062357150784,-4928.045834047996,-38726.88437827787,1
5382,Emily,Fleming,China,77,Male,106548,68,25,24,16.944030659406273,-130.95106782407598,-1381.0908669490868,-27212.323456472568,-1549.828696350612,-1536.6376717527316,-5111.208816322382,-36278.6991217162,1
6664,Carlos,Ortega,Chad,26,Male,51146,25,26,39,-75.48955906445524,5.395074666719742,-810.503817441587,-5142.697287031834,-2321.0432081515096,-2042.6058478380446,-4863.755919133517,-45239.40194929412,0
1577,Benjamin,Garcia,Venezuela,22,Female,28645,30,12,15,-24.26092509293083,-41.416614851777425,-498.34689753193095,-7172.668753421229,-2970.3561828976435,-2661.995633879158,-4661.233733893096,-43792.444303908705,1
7861,William,Klein,Vanuatu,22,Male,42166,46,13,39,-95.17579577149665,-45.05720039967632,-611.2999884437511,-12854.283810817946,-2629.0139529766257,-2409.998508904087,-4763.987720014309,-40413.368488928085,1
7546,David,Rodriguez,Dominica,50,Female,76993,27,6,28,-72.40889724733017,-73.43152501639709,-188.4665513256051,-6464.975251347512,-3905.764494160647,-3516.393542926941,-4392.051234606013,-44282.53644702561,1
1069,Shelly,White,Cyprus,44,Male,66553,47,38,31,-91.08923377047583,-106.11562413455968,-391.03697662863897,-11744.055037123499,-3207.491318721854,-2930.9161769809325,-4589.417674052078,-40995.96008822371,1
4876,Todd,Taylor,Anguilla,46,Male,76699,7,24,31,-5.909439251639316,-51.44261906911403,-780.0264128368719,-13750.452964931661,-2272.4028107419854,-2092.531720308189,-4876.233789115984,-39970.62747689258,0
3350,Juan,Hodge,Poland,23,Female,121281,64,10,37,-95.52385229810078,-67.75232317564821,-508.59082141913075,-13340.342766606895,-2872.217829816588,-2637.9100270062577,-4689.20117825632,-40170.17581381946,1
3046,Robert,Kirby,Burundi,77,Female,47996,41,35,10,-79.08971514553804,-55.828700990826874,-317.47675381870977,-7674.502426739149,-3473.620088330059,-3131.698199721872,-4513.079469227407,-43454.18121634703,0
7910,Kristen,Foster,Bahrain,32,Male,43101,38,17,32,-17.88338298793447,-28.03288564296142,-699.6789110524887,-8718.551090950921,-2484.888944233464,-2234.8229487225735,-4810.35419954767,-42775.18706702287,0
2278,Cameron,Savage,Venezuela,69,Male,69035,25,5,24,-72.80976773265493,-85.41636508934923,-167.93360151910127,-6644.686993389203,-3973.690524224441,-3581.4430025266665,-4373.4402449562185,-44156.6235462909,1
5976,Michael,Page,Vietnam,51,Female,70348,42,15,24,5.1045094529469335,-99.29177306184395,-941.4771195571152,-19600.839480731207,-1958.8845854731653,-1855.0509124858938,-4976.398136111224,-37684.48232872393,1
7604,Mark,Bennett,Fiji,23,Female,106589,31,7,19,-52.927500861707145,-56.577369466364544,-187.72051274046956,-4182.039969148099,-3939.903171411487,-3518.704039336558,-4383.143478239392,-45968.09319884708,0
7640,Jackie,Barnett,Sao Tome and Principe,36,Female,118767,71,7,11,-86.72629896462458,-79.96948099126114,-331.8465305387932,-10203.672238590469,-3399.0191998311693,-3091.4428997052996,-4533.96455048857,-41866.79065013508,0
5774,Douglas,Johnson,Jamaica,64,Male,58776,71,21,36,-40.69637483030408,13.962440017094238,-880.4710958238666,-2643.9249819052366,-2240.835911991606,-1936.9640439418456,-4890.6404352178215,-47193.73432316865,1
9386,Lynn,Morgan,Guinea-Bissau,68,Male,86985,63,18,1,-117.20553202287346,-81.49048435741756,-981.0815317276908,-25037.61367686755,-1870.9332123937595,-1806.717327414354,-5004.288392015238,-36499.35248345966,1
2370,Jason,Floyd,Austria,25,Male,147822,61,2,33,-146.3289217318112,-333.85475711690793,-5485.253512077532,-74725.36645124237,-23057.67563869405,-21748.779526061342,-4561.646564058043,-67597.28959686533,1
6147,David,Graham,Philippines,26,Male,141671,52,36,29,-60.85279302475526,-53.03059558527325,-210.37651250994242,-4514.924472121614,-3858.8113452566995,-3448.1108976847127,-4405.372352412465,-45712.37939922545,1
8712,Amy,Peterson,Cocos (Keeling) Islands,51,Male,65102,62,32,35,-66.43897301326432,-19.48375744238285,-475.5978068963343,-4218.0866068917485,-3070.13537762383,-2716.554693502633,-4632.230717007173,-45940.25729442795,0
5954,Anita,Torres,Oman,22,Female,38423,11,38,11,-101.23171910843615,-127.60490828621485,-637.3240107277004,-15840.152725636837,-2541.1805437058874,-2356.4508957880184,-4790.571436073456,-39033.728394617516,1
3090,John,Swanson,Lithuania,54,Male,112279,31,2,8,-166.75228985419216,-443.9341929718103,-10407.35423095446,-198508.46023142932,-112623.31034201352,-101547.06966598383,-143076.21752168666,-473786.7623012793,1
9578,Donald,Adkins,Svalbard & Jan Mayen Islands,36,Female,73587,15,2,31,-133.71151011372945,-277.14109915588364,-3529.512499592394,-44098.63828877012,-7097.605469836221,-6889.8831667215245,-3673.288212817177,-39492.41919004188,0
9502,Elizabeth,Sweeney,Saint Kitts and Nevis,60,Female,132581,5,14,18,-2.756299847939946,-79.65838381058323,-750.5439169734725,-15462.90797015658,-2311.0491591893247,-2142.924569163741,-4863.382708759746,-39192.97779851028,0
9904,Alan,Sanders,Hungary,59,Female,105919,26,37,30,-75.33082915972258,-72.37660944039185,-216.07016595897107,-7047.7579006916685,-3805.292511428135,-3430.6075490124367,-4419.658638719862,-43877.81904639519,1
1932,Michael,Mitchell,Senegal,61,Male,114041,34,34,37,-98.82488427258681,-80.69515471963612,-538.0611151996665,-14876.681590823277,-2782.872519784951,-2569.8525470577497,-4716.051678272357,-39449.07347013359,0
8591,Jeffrey,Sweeney,Uruguay,72,Male,88081,25,13,26,-9.135084300001566,-67.88080808185939,-636.2074449208876,-12567.038884952386,-2576.038819696977,-2358.6770586852435,-4780.556987395597,-40560.48572885104,1
5997,Donna,Koch,Senegal,45,Female,53181,53,23,8,-37.821554653477975,10.710658986080867,-858.9295519550026,-3087.8780691923594,-2268.661916831435,-1968.187412151793,-4881.469529074078,-46832.54601087946,0
7201,Terri,Myers,Bahrain,28,Female,43860,9,26,10,-27.30463983106169,-9.366320580375298,-732.8929670490345,-5611.965582946375,-2458.774529344222,-2173.9811470561563,-4819.751930565559,-44893.69762088472,1
9573,Faith,Mullins,Saint Pierre and Miquelon,53,Male,84836,39,28,8,-50.07235194451252,5.599024370782141,-728.2950228797631,-2330.688905969937,-2515.213848388844,-2182.1774059132576,-4803.3090230403905,-47452.198683801296,1
6923,Donna,Zavala,Ethiopia,41,Female,132807,62,31,36,-68.50170721133028,-13.563522856993327,-544.4244085833946,-4342.361498979818,-2892.9304251806498,-2555.2907146628177,-4685.60740138487,-45844.535924294,0
2083,Mallory,Fox,Saint Barthelemy,33,Female,48477,30,18,30,-3.669392181717157,-60.66576204972182,-787.6887356764053,-14885.616115499939,-2247.2364632316567,-2079.8071896192987,-4883.973178956672,-39445.10354586125,1
8042,Nathan,Young,Bermuda,40,Female,103032,65,37,20,-55.61723518892504,-63.38170742986111,-156.42501198099862,-4387.413808493569,-4044.643296333654,-3618.3260055837964,-4354.582620118876,-45809.92602640235,1
6737,Michael,Ortega,Central African Republic,79,Male,42416,29,10,33,-62.853578070004005,-28.57145024437064,-380.69653111340136,-4056.2373123304187,-3334.8513569462402,-2958.2247563001138,-4554.155686156373,-46065.62821229415,0
3504,Deborah,Jones,Albania,61,Female,28218,49,10,4,-122.48269821964362,-143.6281946651259,-1267.8345166075271,-28573.08970446243,-1589.880331906554,-1572.7630104337745,-5097.624432941171,-36214.27196463164,1
7620,Daniel,Stephens,Tajikistan,22,Male,23868,65,8,15,-55.42663596717159,-45.98206111250305,-243.75200090113142,-4006.9464145148713,-3756.0925988372,-3346.426169775841,-4434.006171127272,-46103.961955398605,1
6602,Tristan,Hansen,Samoa,18,Male,70190,53,29,36,-57.65466025679365,1.9855319306445551,-678.2976472969904,-2624.4821339500418,-2612.705614571288,-2275.3106333433357,-4772.609377774264,-47209.68176013358,0
7611,Greg,Stewart,Guinea,24,Female,148902,75,31,1,-140.46788670227474,-198.4961350288149,-2406.997999830093,-45280.53750738566,-2680.5723923728183,-2661.5999817328757,-4742.504613293844,-40044.33972320927,1
4475,Michelle,Russo,Tajikistan,66,Female,29998,22,2,2,-229.27864339104678,-921.4359059959046,-48991.15951255998,-3759429.9955029245,-6062452.896734071,-3979865.0327851768,-437062064.1446776,-214507107.98722255,0
3074,Grace,Smith,Saint Pierre and Miquelon,26,Female,89559,76,13,14,-22.65602649471109,-37.733559326518005,-547.4045910138972,-7512.768014543447,-2842.5795960588803,-2548.6238446859734,-4699.867341732897,-43562.367110841005,1
6025,Jonathan,Jones,Comoros,59,Female,67306,70,3,17,-102.04013696153916,-158.96979814905947,-838.8258156299414,-15763.91166606738,-2149.569912108256,-1998.5427958390455,-4915.208866948349,-39065.5693928405,0
8658,Michael,Parsons,Uzbekistan,35,Female,147642,51,31,30,-26.93174686111843,-34.58693596738502,-509.77044412643767,-6366.597694458711,-2951.7004358787226,-2635.0481428149023,-4667.116006751312,-44351.90168722231,0
