Customer_id,First_name,Last_name,Country,Gender,Withdraw_frequency,Age,Winning_percentage,Days_Since_Last_Bet,Income_Level_(k),Total_Amount_wagered,Average_Bet_Amount,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_bets_after_bonus,Increase_in_wagering_after_bonus,Should_Receive_Bonus
368467,Calvin,Herrera,Mexico,Male,0.75,0.2692307692307693,0.4864864864864865,0.05263157894736842,0.17164938310886335,0.19484138566710194,0.707010582010582,0.3793103448275862,0.7083333333333333,0.4051994656061642,0.75,0.625,0.9011928805857108,0.7014705882352941,0.6737370025586586,0.0
396733,Alicia,Mata,India,Female,0.25,0.9423076923076924,0.6756756756756758,0.7105263157894737,0.323873079934187,0.030355634073277515,0.6025132275132274,0.034482758620689655,0.4583333333333333,0.31003386565587526,0.578125,0.26846590909090906,0.5482517041151225,0.43676470588235294,0.4302289182862431,0.0
286596,Sherry,Lucas,Mexico,Male,0.5,0.8846153846153847,0.972972972972973,0.0,0.05894691010177544,0.049970043782164526,0.5006613756613757,0.9999999999999999,0.4861111111111111,0.3837460386503449,0.421875,0.5127840909090909,0.24277328957334007,0.3838235294117647,0.3635132560291796,1.0
932876,Ian,Johnson,Mexico,Male,0.25,0.6346153846153847,0.6621621621621623,0.07894736842105263,0.019995059847022656,0.11092710653660036,0.3194444444444444,0.05172413793103449,0.20833333333333331,0.4626623376623377,0.5625,0.5980113636363636,0.4593852562484222,0.6102941176470589,0.5447697207251347,0.0
255701,Gerald,Castro,Argentina,Female,0.5,0.21153846153846156,0.6216216216216217,0.8684210526315789,0.056133534846917965,0.5010277287042015,0.8525132275132274,0.9999999999999999,0.5972222222222221,0.5926101410551172,0.640625,0.6448863636363636,0.3515841959101237,0.6544117647058824,0.5786311176438566,0.0
180781,Steven,Andrews,Mexico,Male,1.0,0.05769230769230771,0.2702702702702703,0.10526315789473684,0.023143360727458373,0.023227590444734617,0.5773809523809523,0.06896551724137931,0.8194444444444444,0.461435096004474,0.734375,0.4133522727272727,0.3727909618783136,0.44852941176470584,0.4487383635472808,1.0
197308,Deanna,Jordan,Argentina,Female,1.0,0.8846153846153847,0.472972972972973,0.26315789473684215,0.16739582766401928,0.04343190721253552,0.09854497354497355,0.09482758620689655,0.40277777777777773,0.0826989995650283,0.015625,0.2883522727272727,0.24428805857106792,0.5985294117647059,0.42228074473297406,0.0
146201,Karla,Knox,Argentina,Male,0.0,0.28846153846153855,0.24324324324324328,0.5,0.5448235151281718,1.0,0.6051587301587301,0.034482758620689655,0.2361111111111111,0.4900034176349966,0.578125,0.3920454545454546,0.5257826306488261,0.4455882352941176,0.6236254014916436,0.0
785292,Holly,Graham,Brazil,Male,1.0,0.05769230769230771,0.18918918918918923,0.6842105263157895,0.32273433280722086,0.3705353713802903,0.36177248677248675,0.06896551724137931,0.4861111111111111,0.39519511588889583,0.671875,0.5284090909090909,0.2379765210805352,0.4220588235294118,0.33765447220861233,0.0
125555,Samuel,Martin,Mexico,Female,1.0,0.5192307692307693,0.29729729729729737,0.5526315789473685,0.1787832989336805,0.11311467854673939,0.542989417989418,0.05172413793103449,0.4861111111111111,0.5646942770148511,0.546875,0.40198863636363635,0.42252587730371116,0.36911764705882355,0.49969377756001965,1.0
159799,James,Gray,Brazil,Female,0.75,0.019230769230769273,0.9324324324324325,0.3421052631578947,0.06363586885987127,0.4226684077118058,0.29166666666666663,0.39655172413793105,0.4305555555555555,0.6278273162244454,0.21875,0.6803977272727273,0.5639043170916436,0.7720588235294117,0.4529029887310142,1.0
443207,Bernard,White,Brazil,Female,0.25,0.5384615384615385,0.3513513513513514,0.39473684210526316,0.09779828266885482,0.4595621783547123,0.15145502645502645,0.034482758620689655,0.40277777777777773,0.5377104952463805,0.609375,0.4928977272727273,0.11553269376420097,0.048529411764705876,0.16744923512439436,1.0
351898,Michael,Brown,Brazil,Male,0.25,0.34615384615384615,0.8783783783783785,0.26315789473684215,0.019660134221444414,0.3213764498041324,0.9999999999999999,0.05172413793103449,0.6527777777777777,0.7305738519853351,0.65625,0.8394886363636364,0.700485988386771,0.586764705882353,0.6907221405629049,1.0
445115,Jacob,Gardner,Argentina,Female,0.75,0.8653846153846155,0.16216216216216217,0.5263157894736842,0.508752025253392,0.5085490437053537,0.6964285714285714,0.3706896551724138,0.6805555555555556,0.5879497296961411,0.46875,0.48011363636363635,0.5833438525624842,0.5661764705882353,0.6976904023082368,1.0
218366,Jacob,Williams,Brazil,Female,0.5,1.0,0.32432432432432434,0.2894736842105263,0.9999999999999999,0.0013518703433443432,0.669973544973545,0.9999999999999999,0.4305555555555555,0.6231513701609395,0.765625,0.703125,0.6651413784397879,0.8308823529411764,0.4933243508084273,0.0
930287,Joseph,Garcia,Argentina,Male,0.25,0.6153846153846154,0.29729729729729737,0.13157894736842105,0.01684675896658694,0.6206805438205699,0.5998677248677249,0.02586206896551724,0.20833333333333331,0.3252578760951967,0.359375,0.3664772727272727,0.7507258268114113,0.5955882352941176,0.6113765038924275,0.0
736796,Laura,Wolfe,Argentina,Female,0.25,0.13461538461538464,0.5540540540540542,0.07894736842105263,0.11146324819244824,0.05751593824410477,0.330026455026455,0.04310344827586207,0.4861111111111111,0.3315805008388741,0.375,0.2798295454545454,0.34603004291845496,0.35735294117647054,0.29655261582013176,1.0
574369,Brent,Olson,Brazil,Female,1.0,0.46153846153846156,0.43243243243243246,0.0,0.21746720868797065,0.21573392733696906,0.6051587301587301,0.07758620689655173,0.4861111111111111,0.6588035170571056,0.34375,0.6576704545454546,0.3414857359252714,0.44852941176470584,0.3325099352169416,1.0
570458,Christopher,Floyd,Mexico,Female,0.5,0.826923076923077,0.3513513513513514,0.5526315789473685,0.11153023331756384,0.1667470619863277,0.5906084656084656,0.9999999999999999,0.4861111111111111,0.6028785807493942,1.0,0.5710227272727273,0.7959164352436254,0.2044117647058824,0.41577521911916815,1.0
818787,Shane,Mcpherson,Mexico,Male,0.75,0.2692307692307693,0.44594594594594605,0.9210526315789473,0.49920664492441136,0.33700898686535063,0.3498677248677249,0.4051724137931034,0.5972222222222221,0.5130724538619276,0.359375,0.5539772727272727,0.5308318606412522,0.7573529411764706,0.6805419456693342,0.0
486743,Michelle,Tapia,India,Female,1.0,0.3076923076923077,0.45945945945945954,0.6578947368421052,0.221653779007699,0.06253014824487288,0.617063492063492,0.09482758620689655,0.4861111111111111,0.5702557012365626,0.578125,0.22443181818181818,0.42631279979803083,0.41323529411764703,0.6227271490010343,1.0
475784,Nicholas,Martin,India,Female,0.75,0.3653846153846154,0.0945945945945946,0.3157894736842105,0.031951904680166954,0.4577187187956064,0.4662698412698413,0.4051724137931034,0.4583333333333333,0.35966724662896915,0.3125,0.47443181818181823,0.33012496844231254,0.5161764705882353,0.559468397844194,0.0
933747,Sandra,Williams,Brazil,Male,0.5,0.3076923076923077,0.8108108108108109,0.8157894736842105,0.06058804566710896,0.284212305092557,0.27314814814814814,0.9999999999999999,0.4305555555555555,0.5527791586404027,0.46875,0.5241477272727273,0.4437326432719011,0.6073529411764705,0.6681025096630192,1.0
206257,Ann,Ibarra,Argentina,Female,0.25,0.9615384615384616,0.9324324324324325,0.4736842105263158,0.14056828505519992,0.061006221676011975,0.25066137566137564,0.04310344827586207,0.2916666666666667,0.3415071770334928,0.078125,0.024147727272727293,0.0,0.175,0.258390494855463,1.0
169293,James,Scott,Brazil,Male,0.25,0.5000000000000001,0.0945945945945946,0.5263157894736842,0.0056937356348305546,0.19385820723557878,0.17394179894179895,0.01724137931034483,0.2361111111111111,0.32542875784502584,0.46875,0.5269886363636364,0.749715980812926,0.5485294117647059,0.5161617398878545,0.0
304582,William,Garcia,Mexico,Female,0.25,0.730769230769231,0.43243243243243246,0.39473684210526316,0.3410882570889101,0.2752408019049082,0.14087301587301587,0.05172413793103449,0.4305555555555555,0.4924112968371342,0.28125,0.38636363636363635,0.28745897500631157,0.7279411764705883,0.3224386194131417,0.0
911433,Andrea,Whitaker,Brazil,Female,0.75,0.5384615384615385,0.5135135135135136,0.9736842105263158,0.2982847621400072,0.9392549350948614,0.896164021164021,0.43103448275862066,0.8472222222222223,0.7755157521903933,0.828125,0.44176136363636365,0.47251325422873014,0.2485294117647059,0.5795838096793511,1.0
760488,Christopher,Williams,Mexico,Female,0.75,0.6730769230769232,0.14864864864864866,0.7631578947368421,0.2923900711298296,0.2259344035640218,0.4279100529100529,0.3620689655172414,0.2916666666666667,0.36858416702914315,0.515625,0.4517045454545454,0.4626672557434991,0.6191176470588236,0.5959973324623006,1.0
980556,Gregory,Parker,India,Male,1.0,0.5192307692307693,0.7567567567567568,0.6578947368421052,0.3755186113983563,0.16360089100545358,0.5641534391534392,0.05172413793103449,0.2916666666666667,0.32968526688622385,0.171875,0.42613636363636365,0.276350669022974,0.1926470588235294,0.18990554738962384,1.0
707829,Jeanne,Smith,Argentina,Male,0.5,0.13461538461538464,0.5135135135135136,0.21052631578947367,0.10704222993481505,0.06139949304862124,0.5337301587301587,0.9999999999999999,0.37499999999999994,0.3152069222643385,0.359375,0.5809659090909091,0.4750378692249432,0.6779411764705883,0.5151546083074746,0.0
632895,Patrick,Williams,Brazil,Male,1.0,0.42307692307692313,0.7972972972972974,0.05263157894736842,0.9999999999999999,0.49522697595821485,0.8313492063492063,0.034482758620689655,0.9861111111111112,0.8944960541850493,0.640625,0.6136363636363636,0.65781999495077,0.4544117647058824,0.9668667319941205,1.0
902055,Jordan,Young,Brazil,Female,0.75,0.13461538461538464,0.17567567567567569,0.23684210526315788,0.630530982713651,0.3837345418234887,0.6117724867724867,0.43103448275862066,0.2916666666666667,0.754264276393463,0.53125,0.5014204545454546,0.6651413784397879,0.6573529411764706,0.49917660188360824,1.0
109097,Donna,Archer,Argentina,Male,1.0,0.2692307692307693,0.5135135135135136,0.18421052631578946,0.4129298037754491,0.3001643751440202,0.3948412698412699,0.09482758620689655,0.5138888888888888,0.45814173864413105,0.671875,0.5525568181818182,0.3599154253976269,0.33382352941176474,0.5946635636126082,1.0
259993,Laura,Anderson,Brazil,Male,0.75,0.5961538461538463,0.9324324324324325,0.18421052631578946,0.7382765564621806,0.07403333589369383,0.9107142857142857,0.3793103448275862,0.8472222222222223,0.515899770086373,0.578125,0.47301136363636365,0.46822140873516793,0.7191176470588234,0.5545688388045076,0.0
890162,Tristan,Austin,Mexico,Male,0.5,0.8076923076923078,0.6891891891891893,0.8421052631578947,0.18816121644987205,0.13641600737383824,0.826058201058201,0.9999999999999999,0.2638888888888889,0.19891412415335863,0.578125,0.7230113636363636,0.6906399899015401,0.5544117647058824,0.4177622625074855,1.0
472751,Gina,Church,Argentina,Female,1.0,0.8076923076923078,0.13513513513513514,0.9210526315789473,0.4132312368384695,0.3032859666641063,0.44907407407407407,0.04310344827586207,0.625,0.5435515441496304,0.40625,0.6647727272727273,0.6058129260287807,0.3897058823529411,0.3450854700854701,1.0
477042,Katherine,Hill,Brazil,Female,1.0,0.5000000000000001,0.0,0.631578947368421,0.29781586626419765,0.4333850526154082,0.4464285714285714,0.06896551724137931,0.5694444444444444,0.4549260548064376,0.453125,0.4303977272727273,0.7633489017924767,0.40441176470588236,0.3888276444008928,0.0
903058,Katherine,Powell,Brazil,Male,0.75,0.9423076923076924,0.6621621621621623,0.2894736842105263,0.8645435173051882,0.12176664874414318,0.5667989417989417,0.4396551724137931,0.7638888888888888,0.5699294724414341,0.5625,0.8068181818181818,0.8118215097197677,0.9279411764705883,0.41188279165986175,0.0
675781,Ashlee,White,Brazil,Female,1.0,0.8076923076923078,0.3513513513513514,0.3157894736842105,0.2848542445543186,0.42355326830017664,0.38029100529100524,0.09482758620689655,0.15277777777777773,0.1890340520723296,0.484375,0.5553977272727273,0.513412017167382,0.6779411764705883,0.5771068103870651,1.0
314326,Julian,Spencer,Mexico,Male,0.75,0.25,0.8648648648648649,0.9999999999999999,0.5200390188353797,0.17426837698747985,0.8657407407407406,0.4396551724137931,1.0,0.5885711178773381,0.828125,0.7471590909090909,0.7047778338803333,0.9455882352941176,0.686965811965812,1.0
527167,Edward,Moore,Brazil,Male,0.75,0.826923076923077,0.14864864864864866,0.9210526315789473,0.014971175463348585,0.0050633689223442664,0.457010582010582,0.41379310344827586,0.4583333333333333,0.5509149940968123,0.5,0.6235795454545454,0.555320626104519,0.5573529411764706,0.4373332788937885,0.0
647968,Christopher,Chen,Mexico,Female,1.0,0.019230769230769273,0.8648648648648649,0.42105263157894735,0.6850568745577933,0.11586757815500423,0.7757936507936508,0.06896551724137931,0.4861111111111111,0.6735148822469397,0.671875,0.546875,0.4667066397374401,0.3661764705882353,0.7077344983395939,1.0
643861,Scott,Wright,Brazil,Male,0.25,0.576923076923077,0.3648648648648649,0.5,0.21458684830799757,0.042669943928105074,0.5892857142857143,0.02586206896551724,0.37499999999999994,0.11070807183247378,0.40625,0.6321022727272727,0.42959479929310784,0.8691176470588236,0.17893597909521475,1.0
121582,Bailey,Roberson,Brazil,Male,0.75,0.17307692307692313,0.33783783783783783,0.8421052631578947,0.20758690273341174,0.3312819725017282,0.7003968253968254,0.3620689655172414,0.4861111111111111,0.4971649164232897,0.671875,0.6605113636363636,0.7689030547841454,0.6161764705882353,0.6058508900865589,0.0
628146,Anthony,Manning,Brazil,Female,0.5,0.3846153846153847,0.5405405405405406,0.9210526315789473,0.286897290870346,0.45995544972732155,0.4451058201058201,0.9999999999999999,0.2361111111111111,0.21656154849934756,0.53125,0.5426136363636364,0.3828894218631659,0.6691176470588235,0.6301581468778921,1.0
194518,Lindsey,Gibbs,Brazil,Male,0.75,0.7692307692307693,0.8378378378378379,0.368421052631579,0.21438589293265053,0.06154696981334972,0.7506613756613756,0.3793103448275862,0.7916666666666667,0.8033228732989499,0.515625,0.5894886363636364,0.5416877051249684,0.5808823529411765,0.9025736294844576,0.0
289215,Michele,Moyer,Argentina,Male,0.75,0.9038461538461539,0.6351351351351352,0.8684210526315789,0.03935376100544663,0.6191811967124972,0.6712962962962963,0.4396551724137931,0.4583333333333333,0.6903855713664326,0.53125,0.31676136363636365,0.4520638727594042,0.5161764705882353,0.35529288475148346,1.0
915232,Brian,Day,Mexico,Female,1.0,0.7692307692307693,0.6621621621621623,0.23684210526315788,0.5049003805592419,0.07902296643367386,0.0,0.05172413793103449,0.40277777777777773,0.7190471012241346,0.140625,0.3196022727272727,0.3644597323908104,0.525,0.39446213729653223,0.0
364144,Randall,Hensley,Brazil,Female,0.75,0.21153846153846156,0.6216216216216217,0.4473684210526315,0.9542365998350489,0.7874276058068976,0.3670634920634921,0.39655172413793105,0.7083333333333333,0.7013686074690859,0.65625,0.5724431818181819,0.5957144660439283,0.46029411764705885,0.4789523109586804,1.0
907675,Nancy,Romero,India,Male,0.75,0.5000000000000001,0.3513513513513514,0.8947368421052632,0.04591830326678081,0.4371211306551962,0.583994708994709,0.3879310344827586,0.6805555555555556,0.5989949046169143,0.421875,0.4289772727272727,0.28417697551123455,0.2044117647058824,0.3995250149708749,1.0
507338,Charles,Martinez,Argentina,Male,0.0,0.326923076923077,0.6081081081081081,0.15789473684210525,0.4005040630664952,0.37377986020431675,0.3048941798941799,0.01724137931034483,0.37499999999999994,0.3385866525818679,0.421875,0.3210227272727273,0.6797841454178238,0.25441176470588234,0.18233845065055254,0.0
842919,William,Jacobs,Brazil,Male,1.0,0.5192307692307693,0.6891891891891893,0.7368421052631579,0.158553791148753,0.3628420001536216,0.4556878306878307,0.08620689655172414,0.625,0.36731032125768964,0.546875,0.7173295454545455,0.5472418581166373,0.5602941176470588,0.8174846208285699,1.0
926692,Ricardo,Davis,Mexico,Female,0.5,0.6346153846153847,0.14864864864864866,0.26315789473684215,0.07706638644555985,0.1857715646363008,0.9999999999999999,0.9999999999999999,0.7083333333333333,0.4077937612626608,0.71875,0.8750000000000001,0.605308003029538,0.4220588235294118,0.6666054221786706,0.0
966556,David,Jefferson,Argentina,Female,0.25,0.6538461538461539,0.08108108108108109,0.26315789473684215,0.27021799471654817,0.1306398340886397,0.4173280423280423,0.02586206896551724,0.4305555555555555,0.29735754675946063,0.46875,0.40198863636363635,0.7820310527644535,0.41617647058823526,0.44057243181447003,0.0
738123,Christine,Harris,Brazil,Male,1.0,0.8653846153846155,0.5945945945945946,0.7894736842105263,0.3366002537061613,0.3232690682848145,0.10648148148148148,0.034482758620689655,0.12499999999999994,0.37607189461256446,0.53125,0.5951704545454546,0.32280358495329464,0.263235294117647,0.07041074636616038,1.0
343660,John,Cervantes,India,Male,0.5,0.6923076923076924,0.5,0.9473684210526315,0.613885179122411,0.08816652584683923,0.5205026455026455,0.9999999999999999,0.2638888888888889,0.4321987820791649,0.625,0.40340909090909094,0.3422431204241353,0.5308823529411765,0.5488254668190974,0.0
582804,Nicolas,Rowland,Brazil,Female,0.75,0.17307692307692313,0.6351351351351352,0.18421052631578946,0.6821095290527047,0.019688148091251245,0.5615079365079365,0.39655172413793105,0.8194444444444444,0.6110187659230721,0.3125,0.5823863636363636,0.4270701842968947,0.848529411764706,0.49239887854537534,1.0
677742,Wesley,Reed,Mexico,Female,0.25,0.5961538461538463,0.13513513513513514,0.368421052631579,0.33907870333544043,1.0,0.53505291005291,0.05172413793103449,0.37499999999999994,0.6599530851923197,0.40625,0.03125,0.34502019691996966,0.6014705882352941,0.5684781425227285,0.0
959651,David,Wells,Mexico,Male,1.0,0.6538461538461539,0.18918918918918923,0.9210526315789473,0.09642508760398383,0.030699746524310623,0.6236772486772486,0.034482758620689655,0.4305555555555555,0.2732166159199652,0.625,0.9332386363636364,0.7133615248674577,0.5808823529411765,0.41629239479557956,1.0
506738,Jennifer,Cervantes,India,Male,1.0,0.46153846153846156,0.013513513513513514,0.6842105263157895,0.6994251838951012,0.11294262232122283,0.5628306878306878,0.060344827586206906,0.7083333333333333,0.42252066115702486,0.703125,0.5525568181818182,0.4636771017419844,0.6514705882352941,0.5116160378899233,0.0
164231,Christine,Wood,India,Female,0.5,0.40384615384615385,0.5,0.9210526315789473,0.3882792777328884,0.22603272140717412,0.703042328042328,0.9999999999999999,0.6805555555555556,0.707753371030883,0.40625,0.5752840909090909,0.38692880585710676,0.6985294117647058,0.5962150906418423,1.0
860170,Todd,Lee,Mexico,Male,0.5,0.8461538461538461,0.5810810810810811,0.5789473684210527,0.5963350763421097,0.03214993471080728,0.3935185185185185,0.9999999999999999,0.5694444444444444,0.49929317094388864,0.390625,0.5213068181818182,0.5646617015905074,0.3779411764705882,0.3254872339267244,1.0
458166,David,Jones,Mexico,Female,1.0,0.42307692307692313,0.8243243243243243,0.0,0.15121891994858883,0.2432383439588294,0.5006613756613757,0.08620689655172414,0.4861111111111111,0.5809901820667371,0.640625,0.6321022727272727,0.5361335521332997,0.33382352941176474,0.32687544232130217,0.0
658792,Jennifer,Graham,Argentina,Male,1.0,1.0,0.2702702702702703,0.9210526315789473,0.2283522915192644,1.0,0.5376984126984127,0.05172413793103449,0.4583333333333333,0.3155486857639968,0.203125,0.46875,0.8082870487250694,0.5073529411764706,0.561482661004954,1.0
830032,Steven,Smith,Mexico,Female,0.5,0.8846153846153847,0.6621621621621623,0.21052631578947367,0.20470654235343855,0.1380874107074276,0.330026455026455,0.9999999999999999,0.5416666666666665,0.7320185795066176,0.359375,0.31818181818181823,0.6603446099469831,0.3279411764705883,0.3854523926179977,1.0
582939,Adam,Clayton,India,Female,0.75,0.019230769230769273,0.22972972972972974,0.9999999999999999,0.04843024545861774,1.0,0.5376984126984127,0.43103448275862066,0.5138888888888888,0.5877322438327224,0.375,0.7244318181818182,0.46418202474122694,0.7220588235294119,0.5962695301867277,0.0
522382,Robert,Franklin,Mexico,Female,0.5,0.5576923076923077,0.7972972972972974,0.6578947368421052,0.07257838306281106,0.5257300867962209,0.5059523809523809,0.9999999999999999,0.4305555555555555,0.5765938606847698,0.875,0.7883522727272728,0.5177038626609443,0.575,0.6115398225270837,1.0
264628,Kyle,Sanchez,Mexico,Male,1.0,0.28846153846153855,0.8513513513513514,0.9210526315789473,0.04863120083396477,0.193931945617943,0.5787037037037037,0.034482758620689655,0.5972222222222221,0.33889734667246635,0.296875,0.4673295454545454,0.5858684675586974,0.6897058823529412,0.9070921117099461,1.0
974323,Melissa,Clay,India,Male,0.5,0.34615384615384615,0.5810810810810811,0.6578947368421052,0.9999999999999999,0.5000937091942546,0.41600529100529104,0.9999999999999999,0.5972222222222221,0.7202743428819984,0.5,0.24573863636363635,0.49346755869729864,0.6220588235294118,0.5675798900321194,1.0
550143,Paul,Pollard,Mexico,Male,0.75,0.3653846153846154,0.28378378378378377,0.7368421052631579,0.66754026434005,0.08784699285659421,0.35119047619047616,0.4224137931034483,0.4583333333333333,0.28980768035791965,0.5,0.5980113636363636,0.6759972229235042,0.5279411764705882,0.7891216179432741,0.0
440395,Kathy,Cain,Mexico,Male,0.25,0.21153846153846156,0.5540540540540542,0.18421052631578946,0.01078460514362023,0.0677655733927337,0.36044973544973546,0.04310344827586207,0.875,0.7297194432361895,0.4375,0.5355113636363636,0.4376735672809897,0.3397058823529412,0.7092315858239425,0.0
128164,Paul,Nolan,Mexico,Female,1.0,0.9615384615384616,0.6621621621621623,0.4736842105263158,0.3986619721258148,0.038147323143098544,0.6355820105820106,0.04310344827586207,0.09722222222222221,0.616890884235382,0.390625,0.6704545454545455,0.3672368088866448,0.4985294117647059,0.1767311775273559,1.0
225672,Zachary,Liu,Brazil,Male,0.25,0.730769230769231,0.20270270270270271,0.3157894736842105,0.3275907543781058,0.824567171057685,0.5191798941798942,0.05172413793103449,0.9027777777777777,0.7480037904679053,0.296875,0.5667613636363636,0.5025561726836658,0.3279411764705883,0.47810849801295663,0.0
443467,Kevin,Marshall,India,Male,0.5,0.8076923076923078,0.33783783783783783,0.13157894736842105,0.2968780745125784,0.71843305937476,0.5456349206349206,0.9999999999999999,0.625,0.41748741688933083,0.5625,0.3196022727272727,0.33946604392830093,0.7661764705882352,0.6300492677881213,0.0
392197,Alexandra,Craig,Argentina,Male,0.5,0.46153846153846156,0.3918918918918919,0.5,0.24747654473978364,0.2963791381826561,0.6752645502645502,0.9999999999999999,0.5972222222222221,0.38571894612564467,0.265625,0.33380681818181823,0.6631216864428175,0.5426470588235294,0.1676125537590506,0.0
630430,Christian,Thomas,India,Male,1.0,0.1923076923076924,0.04054054054054054,0.5263157894736842,0.14843903725628915,1.0,0.4742063492063492,0.05172413793103449,0.625,0.883295532218977,0.71875,0.7045454545454546,0.7060401413784398,0.36911764705882355,0.24497114704121076,0.0
243710,Christopher,Cardenas,India,Female,0.75,0.8846153846153847,0.22972972972972974,0.7631578947368421,0.03781310312778663,0.43018972271295797,0.5257936507936508,0.3706896551724138,0.31944444444444436,0.5922062387373392,0.515625,0.453125,0.36597450138853826,0.4632352941176471,0.5776512058359192,1.0
661466,Timothy,Sanders,Argentina,Female,0.5,0.5192307692307693,0.918918918918919,0.5789473684210527,0.9999999999999999,0.12274982717566635,0.5535714285714285,0.9999999999999999,0.2361111111111111,0.4860731373889268,0.671875,0.65625,0.6626167634435749,0.848529411764706,0.911501714845664,1.0
314509,Jasmine,Perry,Argentina,Female,1.0,0.46153846153846156,0.3648648648648649,0.9999999999999999,0.15466865389204498,0.4155403640832629,0.6302910052910052,0.09482758620689655,0.625,0.6665397999130056,0.5,0.4318181818181819,0.4742804847260793,0.28088235294117647,0.3505022048015679,1.0
447242,Johnny,Shaw,Argentina,Female,0.75,0.826923076923077,0.7027027027027027,0.05263157894736842,0.12141053927212286,0.17380136723250633,0.621031746031746,0.4051724137931034,0.6805555555555556,0.26776393462996334,0.578125,0.7471590909090909,0.1273983842464024,0.5926470588235294,0.6051431760030487,0.0
941566,Ronald,Bryant,Argentina,Male,0.0,0.48076923076923084,0.24324324324324328,0.10526315789473684,0.06316697298406171,0.2298179583685383,0.375,0.04310344827586207,0.5416666666666665,0.29670508916920396,0.8125,0.3536931818181819,0.052669780358495316,0.3779411764705882,0.5282745386248571,1.0
115215,Kristen,Rios,Mexico,Female,1.0,0.5961538461538463,0.16216216216216217,0.26315789473684215,0.26931369552748685,0.5429111298870881,0.5403439153439153,0.08620689655172414,0.4861111111111111,0.7025958491269497,0.390625,0.3920454545454546,0.13774930573087604,0.40441176470588236,0.7408609614023627,0.0
448013,Kristen,Martinez,Brazil,Male,1.0,0.980769230769231,0.8243243243243243,0.5789473684210527,0.15905617958712037,0.22229664336738614,0.6395502645502645,0.06896551724137931,0.2638888888888889,0.7298437208724289,0.53125,0.5880681818181819,0.24757005806614493,0.5955882352941176,0.449718275355218,0.0
265010,Joel,Martinez,Argentina,Male,0.75,0.326923076923077,0.9054054054054055,0.18421052631578946,0.28743317187127126,0.23795375988939244,0.9999999999999999,0.4396551724137931,0.9861111111111112,0.7925107189461256,0.21875,0.30965909090909094,0.8186379702095431,0.32205882352941173,0.5590056617126681,1.0
702234,Tyler,Contreras,Mexico,Female,0.75,0.3653846153846154,0.5945945945945946,0.10526315789473684,0.13494153454548496,0.1940302634610953,0.6779100529100529,0.3879310344827586,0.4305555555555555,0.5906683029888771,0.21875,0.4545454545454546,0.3316397374400404,0.5661764705882353,0.4953658337416299,0.0
232768,Jennifer,Campbell,India,Male,0.75,0.48076923076923084,0.7702702702702704,0.6052631578947368,0.38730799341871147,0.027479837161072277,0.8816137566137566,0.4396551724137931,0.7916666666666667,0.9574271422357545,0.703125,0.3835227272727273,0.4460047967684928,0.6955882352941176,0.7739057651478034,1.0
485611,Jonathan,Lopez,Argentina,Female,0.25,0.34615384615384615,0.14864864864864866,0.18421052631578946,0.24972054643115804,0.359843305937476,0.7731481481481481,0.05172413793103449,0.7083333333333333,0.6772742807431802,0.90625,0.6292613636363636,0.2617079020449381,0.8397058823529411,0.6485859328216016,1.0
976162,Ana,Jones,Mexico,Female,0.75,0.8076923076923078,0.0945945945945946,0.6842105263157895,0.0909323073445002,0.5546846916045779,0.5456349206349206,0.4051724137931034,0.2361111111111111,0.22847666687379603,0.671875,0.6278409090909091,0.6653938399394093,0.6808823529411765,0.581244215798356,1.0
517978,Barry,Harmon,Mexico,Female,0.75,0.980769230769231,0.5945945945945946,0.05263157894736842,0.038215013878480586,0.27175051847300097,0.6832010582010581,0.3620689655172414,0.4583333333333333,0.24834555396756358,0.265625,0.6903409090909091,0.3902108053521838,0.6867647058823529,0.8087198541020197,0.0
258115,Jill,Hansen,India,Female,1.0,0.0961538461538462,0.6081081081081081,0.05263157894736842,0.771467685956987,0.07147707197173363,0.7123015873015873,0.034482758620689655,0.8194444444444444,0.7847278319766358,0.609375,0.34375,0.22131406210552892,0.47205882352941175,0.38836490826936687,0.0
256708,Shannon,Moore,Mexico,Male,0.75,0.6923076923076924,0.43243243243243246,0.02631578947368421,0.24225170498076265,0.10743682310469314,0.42526455026455023,0.41379310344827586,0.2638888888888889,0.28960572919903066,0.171875,0.125,0.37935496086846754,0.15735294117647058,0.3599474658391856,1.0
326616,Cory,Lane,Mexico,Female,0.75,0.7884615384615384,0.9864864864864866,0.8684210526315789,0.15741504402178685,0.32494047161840384,0.19907407407407407,0.3793103448275862,0.2638888888888889,0.5094373330019264,0.625,0.46875,0.1468379197172431,0.4102941176470588,0.41607463661603794,0.0
892789,Jeffrey,Frazier,Argentina,Male,0.5,0.9230769230769232,0.24324324324324328,0.7105263157894737,0.525230366031843,0.4337537445272294,0.18584656084656082,0.9999999999999999,0.625,0.49859410924004227,0.515625,0.4375,0.572488008078768,0.3514705882352941,0.2514766726550166,0.0
955970,Ralph,Coffey,Mexico,Female,1.0,0.8653846153846155,0.28378378378378377,0.7368421052631579,0.002980838067646596,0.3650541516245487,0.46759259259259256,0.060344827586206906,0.6805555555555556,0.3354020381532344,0.59375,0.6477272727272727,0.6025309265337037,0.4308823529411765,0.3903791714301269,0.0
