Player_Id,First_Name,Last_Name,Country,Gender,Age,Betting_Platform_Tenure,Game_Genre,Daily_playtime,Bet_frequency,Average_bet,Total_bet,Withdraw_Frequency,Welcome_bonus,Other_bonus,Max_win,Avg_profit,Max_loss
588059,Michael,Lee,Brazil,Female,55,1-3 months,Cricket,2 - 4 hours,Daily,61918,37,Daily,467,152,266053,39873,74274
525167,Jorge,Thompson,Argentina,Female,62,More than a year,Basketball,4 - 6 hours,Occasionally,3881,71,Monthly,360,136,3779,2672,11735
511715,Mary,Martin,India,Male,65,Less than a month,Baseball,Less than 1 hour,Daily,32798,82,Weekly,57,237,52097,1607,54640
977178,Alan,Williams,Mexico,Male,49,More than a year,Basketball,2 - 4 hours,Occasionally,15117,2,Monthly,852,101,40585,7644,23158
488980,John,Robles,Brazil,Male,53,3-6 months,Basketball,4 - 6 hours,Monthly,57978,70,Monthly,575,117,22526,26,87494
693228,Veronica,Powell,India,Female,70,Less than a month,Cricket,4 - 6 hours,Occasionally,6050,68,Monthly,568,189,74550,395,74663
107227,Andrea,Smith,Argentina,Female,50,More than a year,Cricket,4 - 6 hours,Occasionally,101722,62,Daily,292,34,38661,27332,222468
426644,Brittany,Jackson,India,Female,65,1-3 months,Cricket,More than 6 hours,Monthly,3928,130,Monthly,513,357,2709,1915,10304
202902,Mary,Scott,Argentina,Female,69,3-6 months,Cards,Less than 1 hour,Occasionally,9570,37,Monthly,669,651,47918,3557,67592
130161,Joseph,Jacobson,Argentina,Female,50,More than a year,Cricket,4 - 6 hours,Daily,2549,73,Monthly,621,74,36197,17093,47810
849055,Andrew,Harris,Mexico,Male,50,6-12 months,Baseball,Less than 1 hour,Occasionally,12155,79,Weekly,480,508,40243,9666,74200
754224,Victor,Marshall,Brazil,Female,20,More than a year,Football,4 - 6 hours,Weekly,10045,85,Monthly,745,20,60812,16014,80021
319837,Justin,Hebert,Argentina,Male,56,6-12 months,Kabaddi,4 - 6 hours,Daily,16693,103,Daily,672,111,439099,22929,116937
725843,Sabrina,Ford,Argentina,Male,57,1-3 months,Basketball,Less than 1 hour,Weekly,132473,86,Monthly,521,503,10433,5299,231750
818024,Melissa,Perry,India,Male,49,Less than a month,Football,1 - 2 hours,Daily,1613,75,Monthly,552,364,28774,748,27091
556981,Anthony,Fitzpatrick,Brazil,Female,36,1-3 months,Football,4 - 6 hours,Daily,1813,18,Rarely/Never,451,393,23253,8590,8954
231964,Jessica,Barr,India,Female,40,1-3 months,Cricket,1 - 2 hours,Occasionally,10080,83,Monthly,370,151,51986,10422,68175
179386,Aaron,Aguilar,Brazil,Female,63,More than a year,Baseball,Less than 1 hour,Daily,79595,654,Monthly,457,348,45932,9663,77333
993970,Kimberly,Johnson,India,Male,67,3-6 months,Basketball,2 - 4 hours,Occasionally,2818,791,Daily,337,36,43010,39661,70746
531426,Albert,Williams,Brazil,Female,51,6-12 months,Cricket,2 - 4 hours,Daily,4697,77,Daily,703,111,56471,37807,85147
660475,Jill,Jenkins,Argentina,Female,59,1-3 months,Cricket,1 - 2 hours,Daily,12982,139,Weekly,632,170,49830,19387,91231
539243,Joann,Miller,Brazil,Female,70,1-3 months,Cricket,2 - 4 hours,Weekly,79272,57,Monthly,259,233,34661,24504,105855
500843,Michael,Martinez,Argentina,Male,21,Less than a month,Cricket,4 - 6 hours,Daily,14923,117,Rarely/Never,514,77,40750,11257,39434
773558,Melissa,Wong,Mexico,Female,64,3-6 months,Baseball,4 - 6 hours,Occasionally,64887,74,Monthly,172,305,14507,10947,19873
192063,Candice,Williams,Argentina,Female,30,1-3 months,Football,Less than 1 hour,Monthly,7250,50,Monthly,192,2890,11534,8154,28228
416163,Kayla,Shelton,India,Male,28,3-6 months,Kabaddi,1 - 2 hours,Weekly,5471,97,Daily,541,66,5365,3793,16596
646515,Stephanie,Valdez,Argentina,Female,67,More than a year,Baseball,1 - 2 hours,Weekly,13433,611,Weekly,77,357,53452,7319,29988
546602,Zachary,May,Mexico,Female,31,More than a year,Cricket,Less than 1 hour,Weekly,10211,65,Daily,593,185,11505,8134,33078
190193,Carol,Barron,India,Male,23,3-6 months,Football,1 - 2 hours,Monthly,5725,95,Monthly,748,140,56151,24161,77726
749568,Roger,Gonzalez,Brazil,Male,33,Less than a month,Football,1 - 2 hours,Weekly,14900,90,Daily,731,148,9544,6747,38056
603784,Michelle,Schultz,Brazil,Male,59,6-12 months,Football,1 - 2 hours,Monthly,24503,34,Monthly,844,339,18611,4249,59338
405845,Daniel,Reese,Argentina,Male,62,More than a year,Football,Less than 1 hour,No,79167,56,Monthly,540,338,59005,599,138398
729776,Michael,Larson,Argentina,Female,50,1-3 months,Virtual Games,1 - 2 hours,Occasionally,8076,88,Monthly,655,77,16470,12049,36884
359157,Andrea,Foster,Brazil,Female,62,3-6 months,Cricket,Less than 1 hour,Daily,7817,60,Monthly,23,100,58666,14301,70455
909244,Megan,Davenport,Mexico,Female,36,3-6 months,Football,Less than 1 hour,Weekly,592,84,Daily,631,89,24013,16976,38090
832690,Megan,Soto,Argentina,Female,53,3-6 months,Virtual Games,Less than 1 hour,Monthly,1255,115,Monthly,218,73,26454,6698,28746
862962,Stacey,Young,India,Male,36,Less than a month,Virtual Games,1 - 2 hours,Occasionally,816,94,Weekly,406,46,58939,1861,58752
760827,Taylor,Wright,Mexico,Male,18,Less than a month,Cricket,Less than 1 hour,Weekly,105875,84,Daily,461,295,38654,3556,51857
151858,Travis,Valdez,Mexico,Female,56,More than a year,Cricket,Not using per day.,Occasionally,12427,10,Monthly,579,11,43254,59,56284
245615,Sherri,Parsons,Argentina,Male,69,1-3 months,Football,Not using per day.,Daily,5405,115,Monthly,536,34,41576,10459,55468
874155,Jeffrey,Russell,Mexico,Female,52,More than a year,Football,Less than 1 hour,Monthly,7099,89,Weekly,592,85,39640,8941,57969
933040,Kimberly,Lopez,Brazil,Male,47,1-3 months,Cards,4 - 6 hours,Daily,17932,101,Weekly,168,145,7519,5316,40210
766231,Alexander,Gregory,Brazil,Female,46,1-3 months,Basketball,1 - 2 hours,Weekly,4883,103,Weekly,34,245,12905,9123,16621
715923,Joseph,Moreno,Argentina,Female,24,Less than a month,Virtual Games,1 - 2 hours,Weekly,4875,64,Daily,160,250,37982,8321,49555
272202,Theresa,Martin,India,Female,61,Less than a month,Virtual Games,Less than 1 hour,Weekly,9673,2,Weekly,387,175,8481,5996,14818
840360,Marie,Wright,Mexico,Male,53,3-6 months,Football,2 - 4 hours,Weekly,50301,74,Weekly,280,466,168255,19499,69701
919047,Kathleen,Morris,India,Male,45,3-6 months,Basketball,1 - 2 hours,Monthly,14042,73,Monthly,555,123,38866,28105,92733
887151,Nicole,Evans,India,Female,32,3-6 months,Football,4 - 6 hours,Monthly,19205,17,Weekly,710,371,8303,5870,43417
625643,Allison,Lewis,India,Male,62,Less than a month,Cricket,1 - 2 hours,Daily,4750,2,Weekly,754,199,1135,802,7277
491325,Maria,Phillips,India,Male,58,Less than a month,Football,1 - 2 hours,Occasionally,153396,80,Daily,304,390,3895,2754,104559
149067,Alexander,Ho,Mexico,Male,53,Less than a month,Basketball,2 - 4 hours,Monthly,6872,79,Monthly,784,74,51438,7995,35555
966849,Justin,Hunt,Argentina,Male,29,Less than a month,Basketball,More than 6 hours,Monthly,1609,71,Monthly,490,57,67814,14279,70439
257179,Joshua,Taylor,Mexico,Male,53,3-6 months,Cricket,1 - 2 hours,Weekly,18685,505,Monthly,563,106,50423,27979,115327
873980,Gabriel,Arroyo,India,Male,68,1-3 months,Basketball,2 - 4 hours,Weekly,8715,28,Weekly,371,268,66512,15750,88201
164729,Carolyn,Randall,Argentina,Female,47,1-3 months,Cricket,Less than 1 hour,Monthly,21897,94,Weekly,837,110,6506,4600,45330
874567,Breanna,Jones,Brazil,Female,67,6-12 months,Cricket,2 - 4 hours,Daily,11779,83,Monthly,674,130,17305,12067,43703
948790,Donna,Newman,Brazil,Male,69,3-6 months,Basketball,4 - 6 hours,Daily,11526,102,Monthly,7251,244,4016,2839,24694
435491,Amy,Garner,India,Female,70,Less than a month,Basketball,1 - 2 hours,Daily,2988,96,Weekly,404,419,812,574,6079
436246,Shawn,Sanchez,Brazil,Male,41,6-12 months,Baseball,1 - 2 hours,Weekly,22130,57,Monthly,484,133,19680,17281,2140
854448,Jacob,Lyons,India,Female,49,More than a year,Football,1 - 2 hours,Daily,37959,95,Rarely/Never,668,214,52654,37225,143526
738218,Kelly,Brown,India,Male,52,1-3 months,Virtual Games,2 - 4 hours,Daily,586,66,Weekly,488,365,50722,1401,29856
535983,Ariel,Farmer,Brazil,Male,44,6-12 months,Cricket,2 - 4 hours,Daily,14580,90,Monthly,492,57,30332,13379,63904
476396,Dustin,Taylor,Mexico,Female,66,1-3 months,Cricket,1 - 2 hours,Daily,10029,86,Weekly,491,154,40505,16217,63396
222520,Kyle,Strickland,India,Male,63,1-3 months,Cricket,Less than 1 hour,Daily,16367,110,Daily,591,3,15803,11172,49300
466380,Troy,Anderson,Brazil,Female,25,Less than a month,Football,1 - 2 hours,Daily,5153,753,Monthly,648,380,53625,31333,79502
564740,Martha,James,Argentina,Male,44,1-3 months,Cricket,1 - 2 hours,Daily,15005,92,Rarely/Never,641,322,24668,17440,59546
272041,Marcus,Franklin,Mexico,Male,20,1-3 months,Basketball,1 - 2 hours,Occasionally,10489,111,Monthly,217,7,53437,13888,82297
239907,Mary,Lawrence,India,Male,44,Less than a month,Cricket,Not using per day.,Weekly,5203,358,Weekly,504,59,32892,3376,42985
817019,Lauren,May,Mexico,Male,36,1-3 months,Cricket,1 - 2 hours,Daily,86170,66,Weekly,2,379,21777,15396,164775
109614,Andrew,Stewart,Mexico,Male,67,Less than a month,Cricket,2 - 4 hours,Weekly,11954,109,Rarely/Never,19,140,43198,519,55837
661324,Michael,Hardin,India,Male,31,More than a year,Basketball,1 - 2 hours,Daily,13556,86,Weekly,51,695,26510,18807,59803
646342,Garrett,Flynn,India,Female,43,1-3 months,Cricket,Less than 1 hour,Daily,3046,105,Daily,528,152,24433,17273,40583
107052,Melissa,Smith,Argentina,Male,19,1-3 months,Other,2 - 4 hours,Daily,45384,37,Daily,657,140,31581,22327,131116
432298,Christopher,Hammond,Argentina,Male,31,1-3 months,Cricket,Less than 1 hour,Occasionally,116529,101,Daily,455,142,63567,31437,155164
205201,Dale,Barrett,Argentina,Male,35,1-3 months,Kabaddi,4 - 6 hours,Weekly,17123,86,Monthly,443,9,45213,1848,67133
330841,Denise,Mccormick,India,Female,61,3-6 months,Football,2 - 4 hours,Daily,13959,118,Monthly,558,192,33008,3927,57477
623247,Diane,Cunningham,Brazil,Female,69,1-3 months,Cricket,4 - 6 hours,Daily,11528,88,Weekly,357,257,18597,13148,53700
460445,Margaret,Mahoney,Brazil,Female,34,1-3 months,Cards,2 - 4 hours,Daily,19230,26,Monthly,365,347,73186,4657,96029
422113,Joy,Pratt,Brazil,Male,45,More than a year,Cricket,4 - 6 hours,Daily,90397,21,Weekly,646,197,37939,19632,196813
987633,Connie,Burton,Mexico,Female,44,1-3 months,Football,Less than 1 hour,Monthly,9162,24,Monthly,593,119,3250,2298,20402
247353,Jodi,Walsh,India,Female,62,More than a year,Football,1 - 2 hours,Weekly,18447,102,Weekly,3,228,33615,8796,65480
773253,Beth,Adams,Argentina,Male,36,3-6 months,Virtual Games,More than 6 hours,Daily,16528,83,Daily,363,223,10375,8828,43149
452849,Mark,Williams,India,Male,69,More than a year,Cricket,1 - 2 hours,Daily,29159,71,Monthly,525,370,16455,11633,71344
328721,Douglas,Hubbard,Mexico,Female,27,1-3 months,Basketball,1 - 2 hours,Weekly,56498,116,Weekly,693,31,33831,2084,122953
502467,Parker,Howell,Brazil,Male,32,More than a year,Cricket,1 - 2 hours,Monthly,64937,22,Rarely/Never,115,571,7598,5372,77412
972476,Kayla,Vasquez,Brazil,Female,26,6-12 months,Football,Less than 1 hour,Weekly,1227,48,Monthly,457,408,52263,22206,45112
762199,Haley,Lopez,Argentina,Male,18,More than a year,Cricket,Not using per day.,Monthly,15407,32,Monthly,339,307,56970,17167,29265
316498,Deborah,Pratt,Argentina,Female,36,Less than a month,Football,4 - 6 hours,Monthly,80424,329,Weekly,398,87,69866,26500,147439
482858,Ashley,Jones,Brazil,Male,45,More than a year,Cricket,2 - 4 hours,Monthly,114,111,Daily,689,25,18603,1448,8913
805311,Jessica,Jackson,Mexico,Male,53,6-12 months,Virtual Games,Less than 1 hour,Daily,21423,106,Daily,595,85,2812,1988,42659
646031,Amy,Aguirre,Mexico,Female,28,3-6 months,Baseball,1 - 2 hours,Monthly,9759,39,Weekly,225,137,11406,8064,32192
977676,Cheyenne,Payne,Mexico,Female,69,1-3 months,Virtual Games,2 - 4 hours,Daily,8397,117,Weekly,624,112,19530,13807,41392
631523,Maria,Moore,Argentina,Male,59,1-3 months,Ladie badminton ,More than 6 hours,Weekly,53753,84,Weekly,377,190,48128,32737,137532
332911,Michael,Alvarado,Brazil,Male,19,1-3 months,Cricket,2 - 4 hours,Occasionally,5798,36,Rarely/Never,903,316,74952,2031,75439
892497,Victoria,Thomas,Brazil,Female,69,3-6 months,Football,1 - 2 hours,Daily,5495,114,Monthly,539,0,31465,8442,22216
630842,Timothy,Patterson,Brazil,Male,61,Less than a month,Basketball,Less than 1 hour,Weekly,492,94,Daily,664,209,16084,11371,22158
751376,Jodi,Steele,Brazil,Male,68,1-3 months,Cricket,2 - 4 hours,Occasionally,324,79,Monthly,589,798,72866,2758,19606
680913,Leslie,Taylor,Mexico,Male,51,3-6 months,Basketball,1 - 2 hours,Weekly,6246,670,Weekly,163,44,60808,629,40919
431098,Carrie,Garcia,Mexico,Male,48,More than a year,Football,1 - 2 hours,Monthly,119280,99,Monthly,688,401,7569,5351,114371
423643,Patrick,Graham,Brazil,Male,69,3-6 months,Cricket,4 - 6 hours,Monthly,9563,38,Weekly,681,70,187353,9045,154568
892801,Brittney,Hartman,India,Male,24,Less than a month,Cricket,Less than 1 hour,Occasionally,435,67,Monthly,1764,175,29714,28333,22324
683275,James,Patton,Argentina,Female,48,Less than a month,Basketball,Less than 1 hour,Daily,14823,768,Weekly,259,66,4086,2889,30237
942729,Casey,Figueroa,India,Male,22,1-3 months,Virtual Games,4 - 6 hours,Occasionally,13763,92,Monthly,254,199,37012,4127,56695
276830,Andre,Haley,Brazil,Male,58,More than a year,Cricket,1 - 2 hours,Weekly,697,94,Rarely/Never,486,176,52755,25604,50184
569383,Warren,Ramos,Brazil,Female,65,1-3 months,Basketball,Less than 1 hour,Daily,12903,65,Monthly,341,219,36671,14295,63389
846713,Micheal,Choi,Mexico,Female,35,Less than a month,Baseball,Less than 1 hour,Daily,75725,93,Rarely/Never,725,140,1169,826,10421
861584,Bonnie,Hamilton,India,Female,22,6-12 months,Football,1 - 2 hours,Daily,24027,62,Daily,521,589,43161,20940,62266
680976,Kristen,Hancock,Mexico,Female,70,6-12 months,Cricket,1 - 2 hours,Weekly,9448,49,Weekly,421,178,8479,5994,27552
158607,James,Bell,India,Female,53,1-3 months,Basketball,2 - 4 hours,Daily,10067,77,Monthly,300,26,10369,7331,31239
210092,Christopher,Frye,Argentina,Female,40,3-6 months,Cricket,1 - 2 hours,Weekly,1443,97,Weekly,490,157,25770,16007,35808
536193,Joseph,Turner,Argentina,Male,62,Less than a month,Cricket,2 - 4 hours,Daily,10858,118,Monthly,606,76,33827,23540,75909
527891,Ashley,Gross,Argentina,Female,26,More than a year,Basketball,More than 6 hours,Monthly,425,78,Monthly,344,362,24424,17267,25392
177850,Priscilla,Stone,India,Male,37,1-3 months,Cricket,1 - 2 hours,Monthly,58471,78,Rarely/Never,618,248,30757,9406,119571
622080,Timothy,Scott,Brazil,Female,32,1-3 months,Cricket,4 - 6 hours,Occasionally,5420,89,Rarely/Never,195,165,34325,19077,12841
813365,Thomas,Roberts,India,Female,62,Less than a month,Cricket,2 - 4 hours,Daily,7193,12,Monthly,470,316,33244,16610,53042
897877,Lance,Wood,Mexico,Female,19,More than a year,Football,More than 6 hours,Monthly,148535,30,Daily,795,371,26872,11801,175134
308128,Jonathan,Gonzalez,Argentina,Male,26,3-6 months,Cricket,2 - 4 hours,Daily,538,92,Rarely/Never,657,85,5575,3941,8787
324009,Ronald,Savage,Brazil,Female,33,1-3 months,Basketball,1 - 2 hours,Monthly,46930,115,Monthly,88,8,41828,20011,44746
215259,Diane,Hunter,Mexico,Male,69,More than a year,Basketball,2 - 4 hours,Monthly,17254,100,Monthly,462,424,41141,6102,67500
650308,Danielle,Torres,Mexico,Male,61,Less than a month,Football,More than 6 hours,Daily,2441,78,Weekly,500,82,45164,31930,14948
301486,Gabriel,Shepard,Mexico,Female,59,3-6 months,Other,1 - 2 hours,Daily,88341,100,Monthly,294,16,5886,2153,79891
960005,Randy,Acosta,Brazil,Male,28,3-6 months,Virtual Games,1 - 2 hours,Weekly,6335,752,Weekly,582,157,3190,2255,14957
749443,Julie,Lawrence,Mexico,Female,55,Less than a month,Basketball,2 - 4 hours,Occasionally,14168,114,Daily,214,251,16436,11620,46562
794727,Lisa,Sims,Brazil,Female,37,3-6 months,Cricket,4 - 6 hours,Weekly,27597,61,Monthly,218,18,24814,6775,71655
154815,Ian,Sanders,India,Female,37,Less than a month,Basketball,4 - 6 hours,Weekly,30870,88,Monthly,498,214,35517,14845,7452
730974,Shannon,Myers,Argentina,Male,53,1-3 months,Cricket,2 - 4 hours,Weekly,30784,79,Weekly,730,178,71144,2843,111925
577363,Tracy,Miller,India,Male,26,Less than a month,Baseball,1 - 2 hours,Occasionally,7678,129,Daily,450,473,48667,6775,58456
664084,Charlene,Russell,Mexico,Male,61,Less than a month,Cricket,More than 6 hours,Weekly,59493,92,Daily,443,282,24187,3319,144945
472671,Kendra,Raymond,Brazil,Female,34,More than a year,Basketball,1 - 2 hours,Daily,3294,64,Daily,391,200,92004,24017,119926
564958,Jill,Aguirre,Brazil,Female,66,More than a year,Avitaor,2 - 4 hours,Monthly,23930,58,Weekly,463,209,25871,18943,76519
116305,Alicia,Thompson,Brazil,Male,46,1-3 months,Cricket,Not using per day.,Daily,21369,77,Monthly,753,380,61363,32121,61073
970451,Raymond,Smith,Argentina,Female,34,1-3 months,Cricket,Less than 1 hour,Monthly,3455,20,Weekly,133,228,146434,301,52928
895148,Justin,Charles,Brazil,Female,22,More than a year,Football,4 - 6 hours,Monthly,4565,35,Weekly,574,346,24822,9211,4120
702151,Lori,Valencia,India,Male,56,1-3 months,Football,Less than 1 hour,Daily,10040,443,Rarely/Never,555,82,21441,8230,41078
778843,Tyler,Olson,Argentina,Male,52,More than a year,Virtual Games,4 - 6 hours,Weekly,19338,98,Daily,662,121,62462,9128,63983
870236,James,Silva,India,Female,25,3-6 months,Basketball,2 - 4 hours,Monthly,19269,484,Weekly,172,261,23127,16350,64415
133277,Ian,Edwards,Brazil,Male,59,1-3 months,Football,Less than 1 hour,Daily,19333,52,Monthly,428,583,18578,13134,58110
444436,Caitlin,Perry,Brazil,Male,19,3-6 months,Football,Less than 1 hour,Monthly,3857,92,Daily,402,5,57222,18892,24265
756558,Laura,Nixon,Mexico,Female,40,1-3 months,Virtual Games,2 - 4 hours,Daily,78544,31,Daily,621,136,11990,8477,164303
495096,Paige,Franklin,India,Female,69,1-3 months,Cricket,1 - 2 hours,Occasionally,5771,63,Weekly,158,322,48841,9884,58018
392248,Sandra,Bruce,Brazil,Female,47,3-6 months,Football,Less than 1 hour,Monthly,18949,69,Monthly,289,471,191870,26902,221831
397313,Jason,Vaughn,Brazil,Female,30,1-3 months,Cricket,More than 6 hours,Daily,14189,16,Weekly,293,14,18107,6817,10495
904499,Stephanie,Robertson,Argentina,Male,23,1-3 months,Cricket,2 - 4 hours,Occasionally,8,50,Weekly,314,125,8793,6216,306
844002,Jessica,Manning,Brazil,Male,54,1-3 months,Cricket,2 - 4 hours,Occasionally,25194,157,Monthly,2451,310,26198,18521,57687
997777,Jeremy,Price,Argentina,Male,54,1-3 months,Basketball,Less than 1 hour,Monthly,678,102,Weekly,197,91,15877,11225,22452
251715,William,Oliver,Brazil,Male,37,1-3 months,Cricket,1 - 2 hours,Weekly,24981,64,Rarely/Never,402,140,58246,3604,43542
987211,Kelly,Williamson,Mexico,Male,59,1-3 months,Cricket,More than 6 hours,Monthly,19889,46,Rarely/Never,468,238,111171,35329,152749
915325,Bradley,Padilla,Brazil,Female,45,3-6 months,Cricket,More than 6 hours,Occasionally,9274,14,Weekly,539,301,19330,4253,34787
840462,Leslie,Schneider,Argentina,Male,46,6-12 months,Cricket,4 - 6 hours,Monthly,1826,52,Daily,442,9,27736,6874,31564
842002,Katherine,Beard,India,Male,45,Less than a month,Cricket,2 - 4 hours,Daily,45664,62,Daily,137,74,47556,36551,69153
953153,Jo,Cameron,Argentina,Female,48,6-12 months,Cricket,2 - 4 hours,Occasionally,17323,120,Monthly,477,386,11152,7884,44324
771539,Melissa,Conley,India,Female,35,Less than a month,Football,Less than 1 hour,Monthly,2206,76,Monthly,464,89,72263,23114,78471
268240,Jennifer,Jenkins,Brazil,Female,44,More than a year,Basketball,Less than 1 hour,Weekly,67993,71,Rarely/Never,2070,131,49973,28764,86411
199050,Ashley,Evans,India,Female,35,More than a year,Cricket,Less than 1 hour,Daily,26865,93,Monthly,524,60,75420,11268,28488
952125,Kristy,Berg,Brazil,Female,38,3-6 months,Cricket,4 - 6 hours,Monthly,2767,76,Weekly,232,380,2116,1496,7552
396201,David,Harris,India,Female,63,3-6 months,Baseball,1 - 2 hours,Daily,2812,87,Monthly,388,32,19164,13548,33105
276994,Diane,Lane,Mexico,Female,26,More than a year,Football,2 - 4 hours,Weekly,79269,51,Daily,435,95,61509,1569,142990
905605,Lauren,Kelley,Mexico,Female,41,1-3 months,Cricket,Less than 1 hour,Daily,15009,121,Daily,534,391,33280,2208,54087
681648,Melissa,Montoya,India,Female,26,1-3 months,Cricket,4 - 6 hours,Monthly,18087,45,Daily,505,78,24233,7378,26702
207823,Shannon,Blanchard,Argentina,Female,30,Less than a month,Cricket,1 - 2 hours,Monthly,20458,93,Weekly,602,502,67560,151,70399
752570,Kathryn,Schmidt,India,Male,67,More than a year,Cricket,1 - 2 hours,Monthly,6101,106,Weekly,675,113,2225,1573,13211
478244,Karen,Alexander,Mexico,Female,42,6-12 months,Cricket,4 - 6 hours,Weekly,4618,91,Weekly,599,220,49032,15906,50845
370514,Michael,Hurst,Argentina,Male,27,Less than a month,Basketball,2 - 4 hours,Daily,142253,24,Daily,809,202,30604,17301,88689
210776,Angela,Cooper,Mexico,Male,54,3-6 months,Virtual Games,4 - 6 hours,Weekly,14001,80,Weekly,662,204,10186,6235,36679
216703,Kenneth,Valdez,India,Male,28,3-6 months,Cricket,4 - 6 hours,Daily,101038,33,Daily,254,12,23085,16320,86540
159635,Megan,Gonzalez,India,Female,19,3-6 months,Virtual Games,Less than 1 hour,Occasionally,72623,76,Daily,210,124,112771,8971,220446
816575,Lisa,Pierce,Argentina,Female,62,More than a year,Cricket,1 - 2 hours,Occasionally,5289,33,Monthly,344,555,45285,7498,55682
962290,Robert,Walker,Argentina,Male,52,3-6 months,Basketball,1 - 2 hours,Occasionally,3253,104,Monthly,639,144,57414,36280,79479
514533,Nicholas,Mccormick,India,Female,26,3-6 months,Cricket,1 - 2 hours,Monthly,6902,110,Monthly,638,182,13338,9430,30197
493474,Erica,Clarke,Mexico,Female,65,1-3 months,Cricket,4 - 6 hours,Occasionally,82288,111,Daily,398,287,16407,5842,9176
799861,Jason,Butler,Argentina,Female,27,Less than a month,Cricket,1 - 2 hours,Daily,27359,109,Daily,358,190,27512,19450,80981
514767,Karen,Bell,India,Female,36,Less than a month,Cricket,2 - 4 hours,Occasionally,2251,93,Daily,521,23,49176,4337,47080
233049,Carrie,Ramirez,India,Female,29,3-6 months,Ladie badminton ,2 - 4 hours,Occasionally,3410,87,Rarely/Never,350,523,50245,36248,75408
887248,Joshua,Williams,Mexico,Male,41,Less than a month,Football,2 - 4 hours,Weekly,3850,81,Weekly,267,363,27625,3483,35024
867139,William,Vazquez,Brazil,Female,43,1-3 months,Basketball,4 - 6 hours,Weekly,11363,118,Monthly,719,313,42068,10350,18043
381462,Rhonda,Hansen,Brazil,Female,69,1-3 months,Cricket,2 - 4 hours,Daily,22339,70,Weekly,212,232,49087,20851,1316
884060,Sarah,Camacho,India,Female,56,1-3 months,Other,1 - 2 hours,Weekly,46440,23,Weekly,425,391,34787,1391,75802
194756,Lauren,Wolf,India,Male,62,3-6 months,Cricket,Less than 1 hour,Monthly,10205,99,Monthly,273,193,60789,29260,13150
319007,Brenda,Jones,Brazil,Male,54,1-3 months,Virtual Games,2 - 4 hours,Daily,64196,60,Daily,543,136,54693,4864,39892
479631,Michael,Hess,Brazil,Female,42,1-3 months,Cricket,4 - 6 hours,Daily,22893,105,Weekly,109,41,61623,24126,89122
474395,Ann,Morris,Brazil,Male,43,1-3 months,Cricket,2 - 4 hours,Weekly,18564,25,Monthly,523,311,44371,15451,80050
152087,Michael,Cooper,Argentina,Female,45,1-3 months,Cricket,Less than 1 hour,Occasionally,754,112,Weekly,240,293,24411,11593,29385
658904,Michael,Acevedo,Argentina,Female,22,1-3 months,Basketball,1 - 2 hours,Weekly,7062,65,Daily,800,301,49795,25455,77942
195044,Lisa,Campbell,Brazil,Female,35,3-6 months,Basketball,2 - 4 hours,Daily,9841,5,Daily,646,77,56079,32108,37689
683785,Sarah,Nguyen,Argentina,Female,69,More than a year,Basketball,2 - 4 hours,Weekly,3012,67,Daily,577,200,45288,25850,62645
685209,William,Rodriguez,Brazil,Female,46,1-3 months,Cricket,1 - 2 hours,Daily,10223,100,Monthly,814,543,43916,8670,60301
539495,John,Brown,Mexico,Male,18,1-3 months,Football,1 - 2 hours,Weekly,20590,61,Daily,617,121,57483,25443,123327
148049,Thomas,Davis,Brazil,Female,46,More than a year,Cricket,2 - 4 hours,Weekly,89382,100,Weekly,560,184,24115,17049,122980
954290,Leslie,Brown,Argentina,Female,45,1-3 months,Cricket,2 - 4 hours,Daily,11394,2,Daily,733,115,57761,5663,17455
865032,Sean,Holloway,Mexico,Female,25,More than a year,Basketball,1 - 2 hours,Weekly,11381,81,Monthly,642,133,28582,18799,39659
154837,Anthony,Cruz,Mexico,Male,43,More than a year,Football,Less than 1 hour,Daily,17807,120,Rarely/Never,208,138,2672,1889,33172
237940,Henry,Reyes,Argentina,Female,62,More than a year,Cards,4 - 6 hours,Monthly,5788,107,Weekly,296,289,61607,20319,79131
264799,James,Gonzales,Brazil,Male,51,Less than a month,Football,1 - 2 hours,Daily,4577,100,Weekly,263,229,62424,7548,7062
653511,Adam,Parker,India,Male,38,1-3 months,Cricket,Less than 1 hour,Monthly,469,72,Monthly,435,386,36158,32357,25865
143028,Julie,Schneider,India,Male,65,6-12 months,Basketball,4 - 6 hours,Monthly,10326,71,Weekly,457,436,38352,9176,56295
551125,Michael,Brewer,Mexico,Female,29,Less than a month,Football,2 - 4 hours,Occasionally,13373,100,Rarely/Never,266,56,57401,2790,85612
411768,Timothy,Garcia,India,Female,18,More than a year,Cricket,Less than 1 hour,Daily,81,89,Weekly,37,463,20148,440,5522
718271,David,Thomas,Brazil,Male,35,1-3 months,Ladie badminton ,2 - 4 hours,No,13775,76,Weekly,537,224,594849,24231,120795
531844,Jeffrey,Morgan,India,Female,50,3-6 months,Cricket,2 - 4 hours,Weekly,78920,116,Monthly,410,176,38693,10680,129512
478857,Mary,Frazier,Brazil,Male,65,3-6 months,Virtual Games,More than 6 hours,Daily,61208,643,Monthly,659,330,6900,3355,90981
577524,Paige,Ruiz,Argentina,Male,68,3-6 months,Cricket,1 - 2 hours,Weekly,8773,83,Weekly,260,118,13654,9653,33731
